"ID","year","gid","forest","natural_lands","agriculture","pasture","mosaic","UF","Status","Start_period","End_period","AFOLU","REDD_type","Project_begin","Treatment"
"2373",2008,5959067,0.995832087155381,0.00396850885916634,0,0.000199403985451929,0,"AM","Registered",2020-01-03,NA,"REDD","AUD",2020-03-01,1
"2373",2009,5959067,0.996086520222687,0.00369837744854845,0,0.000215102328765262,0,"AM","Registered",2020-01-03,NA,"REDD","AUD",2020-03-01,1
"2373",2010,5959067,0.995586368920375,0.00422817493208852,0,0.000185456147536459,0,"AM","Registered",2020-01-03,NA,"REDD","AUD",2020-03-01,1
"2373",2011,5959067,0.995651167568568,0.00420421208304085,0,0.000144620348391785,0,"AM","Registered",2020-01-03,NA,"REDD","AUD",2020-03-01,1
"2373",2012,5959067,0.995721902352771,0.00410805439177152,0,0.00017004325545782,0,"AM","Registered",2020-01-03,NA,"REDD","AUD",2020-03-01,1
"2373",2013,5959067,0.995743915148564,0.00413271536290697,0,0.000123369488529368,0,"AM","Registered",2020-01-03,NA,"REDD","AUD",2020-03-01,1
"2373",2014,5959067,0.995861521529376,0.0040431631010232,0,9.53153696008115e-05,0,"AM","Registered",2020-01-03,NA,"REDD","AUD",2020-03-01,1
"2373",2015,5959067,0.995313998235915,0.00459094832036246,0,9.50534437225133e-05,0,"AM","Registered",2020-01-03,NA,"REDD","AUD",2020-03-01,1
"2373",2016,5959067,0.995309177016231,0.00459983396304669,0,9.09890207223337e-05,0,"AM","Registered",2020-01-03,NA,"REDD","AUD",2020-03-01,1
"2373",2017,5959067,0.995540264805606,0.00437027905237041,0,8.94561420234578e-05,0,"AM","Registered",2020-01-03,NA,"REDD","AUD",2020-03-01,1
"2373",2018,5959067,0.995626733654243,0.00429041349883798,0,8.28528469187104e-05,0,"AM","Registered",2020-01-03,NA,"REDD","AUD",2020-03-01,1
"2373",2019,5959067,0.995872660978758,0.00391645546523064,0,0.000210883556010904,0,"AM","Registered",2020-01-03,NA,"REDD","AUD",2020-03-01,1
"2373",2020,5959067,0.995596949216744,0.00416175376175476,0,0.000241297021501212,0,"AM","Registered",2020-01-03,NA,"REDD","AUD",2020-03-01,1
"2373",2021,5959067,0.99588073134136,0.00377248609573936,0,0.000346782562901304,0,"AM","Registered",2020-01-03,NA,"REDD","AUD",2020-03-01,1
"2482",2008,4094864.25,0.852151818484344,0.00219877846417333,0,0.145649403051482,0,"MT","Registration and verification approval requested",2020-01-01,NA,"REDD","AUD",2020-01-01,0
"2482",2009,4094864.25,0.875301399252922,0.0022238439453304,0,0.122474756801747,0,"MT","Registration and verification approval requested",2020-01-01,NA,"REDD","AUD",2020-01-01,0
"2482",2010,4094864.25,0.881630627786639,0.00221487693932644,0,0.116154495274035,0,"MT","Registration and verification approval requested",2020-01-01,NA,"REDD","AUD",2020-01-01,0
"2482",2011,4094864.25,0.878875841536605,0.00225657298628849,0,0.118867585477106,0,"MT","Registration and verification approval requested",2020-01-01,NA,"REDD","AUD",2020-01-01,0
"2482",2012,4094864.25,0.876779186475388,0.00224811847941723,0,0.120972695045195,0,"MT","Registration and verification approval requested",2020-01-01,NA,"REDD","AUD",2020-01-01,0
"2482",2013,4094864.25,0.890987015941905,0.00224620388135221,0,0.106766780176742,0,"MT","Registration and verification approval requested",2020-01-01,NA,"REDD","AUD",2020-01-01,0
"2482",2014,4094864.25,0.933246724900574,0.00222195411643254,0,0.0645313209829931,0,"MT","Registration and verification approval requested",2020-01-01,NA,"REDD","AUD",2020-01-01,0
"2482",2015,4094864.25,0.941607751012928,0.00220242042565603,0,0.0561898285614161,0,"MT","Registration and verification approval requested",2020-01-01,NA,"REDD","AUD",2020-01-01,0
"2482",2016,4094864.25,0.952128715303063,0.00221746745585796,0,0.0456538172410792,0,"MT","Registration and verification approval requested",2020-01-01,NA,"REDD","AUD",2020-01-01,0
"2482",2017,4094864.25,0.974105185449883,0.00222874077577368,0,0.0236660737743431,0,"MT","Registration and verification approval requested",2020-01-01,NA,"REDD","AUD",2020-01-01,0
"2482",2018,4094864.25,0.974152471734246,0.00220868793419953,0,0.0236388403315549,0,"MT","Registration and verification approval requested",2020-01-01,NA,"REDD","AUD",2020-01-01,0
"2482",2019,4094864.25,0.976227345972473,0.00227145141404584,0,0.0215012026134813,0,"MT","Registration and verification approval requested",2020-01-01,NA,"REDD","AUD",2020-01-01,0
"2482",2020,4094864.25,0.976218206548566,0.00224186894786712,0,0.0215399245035669,0,"MT","Registration and verification approval requested",2020-01-01,NA,"REDD","AUD",2020-01-01,0
"2482",2021,4094864.25,0.978419055363597,0.00211774466971972,3.52295045929398e-06,0.0194596770162247,0,"MT","Registration and verification approval requested",2020-01-01,NA,"REDD","AUD",2020-01-01,0
"2508",2008,5201688.34375,0.982153798653402,0.000138806340511735,0,0.017707395006086,0,"AM","Registered",NA,NA,"REDD","AUD",2018-04-26,1
"2508",2009,5201688.34375,0.98142903759688,0.000133616482665966,8.01348564969206e-06,0.0184293324348039,0,"AM","Registered",NA,NA,"REDD","AUD",2018-04-26,1
"2508",2010,5201688.34375,0.980006346152419,0.000142868904408473,8.01286119758472e-06,0.0198427720819755,0,"AM","Registered",NA,NA,"REDD","AUD",2018-04-26,1
"2508",2011,5201688.34375,0.979575921938178,0.000139312456414317,0,0.0202847656054079,0,"AM","Registered",NA,NA,"REDD","AUD",2018-04-26,1
"2508",2012,5201688.34375,0.98031606170719,0.000138505938795057,0,0.0195454323540152,0,"AM","Registered",NA,NA,"REDD","AUD",2018-04-26,1
"2508",2013,5201688.34375,0.981176401211805,0.000153322086556565,0,0.018670276701638,0,"AM","Registered",NA,NA,"REDD","AUD",2018-04-26,1
"2508",2014,5201688.34375,0.980180170624695,0.000140452493991417,9.66600462760363e-06,0.0196697108766864,0,"AM","Registered",NA,NA,"REDD","AUD",2018-04-26,1
"2508",2015,5201688.34375,0.979412513244166,0.000152546580664605,7.35525625670019e-05,0.0203613876126023,0,"AM","Registered",NA,NA,"REDD","AUD",2018-04-26,1
"2508",2016,5201688.34375,0.978997336035271,0.000164424857131267,7.23104489076247e-05,0.0207659286586901,0,"AM","Registered",NA,NA,"REDD","AUD",2018-04-26,1
"2508",2017,5201688.34375,0.978871036808934,0.000167526028925367,0.000107174586539229,0.0208542625756015,0,"AM","Registered",NA,NA,"REDD","AUD",2018-04-26,1
"2508",2018,5201688.34375,0.954947344150555,0.00015116996077294,4.34560670105784e-05,0.0448580298216619,0,"AM","Registered",NA,NA,"REDD","AUD",2018-04-26,1
"2508",2019,5201688.34375,0.907640826822079,0.000149180602915351,3.72608226218488e-05,0.0921727317523833,0,"AM","Registered",NA,NA,"REDD","AUD",2018-04-26,1
"2508",2020,5201688.34375,0.892431299989361,0.000145502119786303,3.726412925267e-05,0.1073859337616,0,"AM","Registered",NA,NA,"REDD","AUD",2018-04-26,1
"2508",2021,5201688.34375,0.874748229029173,0.00488120537530131,3.72603118924709e-05,0.120333305283633,0,"AM","Registered",NA,NA,"REDD","AUD",2018-04-26,1
"2551",2008,4871122,0.964332166844252,0.00149347820106574,0,0.0341743549546823,0,"MT","Registered",2021-02-08,2121-01-08,"REDD","APD",2021-08-02,1
"2551",2009,4871122,0.955505154468576,0.00150211865160266,0,0.0429927268798212,0,"MT","Registered",2021-02-08,2121-01-08,"REDD","APD",2021-08-02,1
"2551",2010,4871122,0.946054100980574,0.00153055334992482,0,0.0524153456695015,0,"MT","Registered",2021-02-08,2121-01-08,"REDD","APD",2021-08-02,1
"2551",2011,4871122,0.940484607892136,0.00166659339817711,0,0.0578487987096869,0,"MT","Registered",2021-02-08,2121-01-08,"REDD","APD",2021-08-02,1
"2551",2012,4871122,0.936611626274965,0.00148488063710787,0,0.0619034930879271,0,"MT","Registered",2021-02-08,2121-01-08,"REDD","APD",2021-08-02,1
"2551",2013,4871122,0.9298412906642,0.00147638047441233,0,0.0686823288613881,0,"MT","Registered",2021-02-08,2121-01-08,"REDD","APD",2021-08-02,1
"2551",2014,4871122,0.924711524949861,0.00152764028306185,2.03386433146037e-07,0.0737606313806444,0,"MT","Registered",2021-02-08,2121-01-08,"REDD","APD",2021-08-02,1
"2551",2015,4871122,0.917960668296516,0.00149641440388366,1.78825759172011e-06,0.0805411290420087,0,"MT","Registered",2021-02-08,2121-01-08,"REDD","APD",2021-08-02,1
"2551",2016,4871122,0.904314742068357,0.00148824525373461,1.78816676095861e-06,0.0941952245111473,0,"MT","Registered",2021-02-08,2121-01-08,"REDD","APD",2021-08-02,1
"2551",2017,4871122,0.897531216306339,0.00151774646662733,4.47543047688346e-06,0.100946561796557,0,"MT","Registered",2021-02-08,2121-01-08,"REDD","APD",2021-08-02,1
"2551",2018,4871122,0.889998015486367,0.00165336694004135,3.30808276826361e-06,0.108345309490824,0,"MT","Registered",2021-02-08,2121-01-08,"REDD","APD",2021-08-02,1
"2551",2019,4871122,0.886926556996253,0.00164724348034978,3.38617829199795e-06,0.111422813345105,0,"MT","Registered",2021-02-08,2121-01-08,"REDD","APD",2021-08-02,1
"2551",2020,4871122,0.883759408457318,0.00158066137529672,3.15562013734398e-06,0.114656774547248,0,"MT","Registered",2021-02-08,2121-01-08,"REDD","APD",2021-08-02,1
"2551",2021,4871122,0.87913919194205,0.0015341973550218,3.15543139960394e-06,0.119323455271529,0,"MT","Registered",2021-02-08,2121-01-08,"REDD","APD",2021-08-02,1
"2558",2008,5825931.05952381,0.977879195251424,0.000527278207635862,0.000581670527034348,0.0210118560139063,0,"PA","Registration and verification approval requested",NA,2047-12-09,"REDD","AUD",2017-09-13,0
"2558",2009,5825931.05952381,0.977219836676683,0.000402679602410827,0.00104260257508955,0.021334881145817,0,"PA","Registration and verification approval requested",NA,2047-12-09,"REDD","AUD",2017-09-13,0
"2558",2010,5825931.05952381,0.974808731076169,0.000418102003267674,0.000835790571308987,0.0239373763492544,0,"PA","Registration and verification approval requested",NA,2047-12-09,"REDD","AUD",2017-09-13,0
"2558",2011,5825931.05952381,0.975308996935797,0.000415012722675224,0.000190387838151818,0.0240856025033758,0,"PA","Registration and verification approval requested",NA,2047-12-09,"REDD","AUD",2017-09-13,0
"2558",2012,5825931.05952381,0.975959449927038,0.000634371146482028,0.000143656514398782,0.023262522412081,0,"PA","Registration and verification approval requested",NA,2047-12-09,"REDD","AUD",2017-09-13,0
"2558",2013,5825931.05952381,0.975697864990503,0.000605941137529952,0.000105845260782584,0.0235903486111842,0,"PA","Registration and verification approval requested",NA,2047-12-09,"REDD","AUD",2017-09-13,0
"2558",2014,5825931.05952381,0.977685700573014,0.000491769003840954,0.000127670561853167,0.0216948598612915,0,"PA","Registration and verification approval requested",NA,2047-12-09,"REDD","AUD",2017-09-13,0
"2558",2015,5825931.05952381,0.97805473934799,0.000552128266674473,0.00104939863853754,0.0203437337467981,0,"PA","Registration and verification approval requested",NA,2047-12-09,"REDD","AUD",2017-09-13,0
"2558",2016,5825931.05952381,0.978321152452247,0.000538460281886682,0.00122440946851464,0.0199159777973515,0,"PA","Registration and verification approval requested",NA,2047-12-09,"REDD","AUD",2017-09-13,0
"2558",2017,5825931.05952381,0.977468128024108,0.0005800068653647,0.00122834682843264,0.0207235182820949,0,"PA","Registration and verification approval requested",NA,2047-12-09,"REDD","AUD",2017-09-13,0
"2558",2018,5825931.05952381,0.976084726477347,0.000580560202316122,0.00114149099343911,0.0221932223268978,0,"PA","Registration and verification approval requested",NA,2047-12-09,"REDD","AUD",2017-09-13,0
"2558",2019,5825931.05952381,0.976830370291985,0.000582110099440628,0.000244140965305101,0.0223433786432691,0,"PA","Registration and verification approval requested",NA,2047-12-09,"REDD","AUD",2017-09-13,0
"2558",2020,5825931.05952381,0.97719250332224,0.000659750745370822,0.000246961491463081,0.0219007844409264,0,"PA","Registration and verification approval requested",NA,2047-12-09,"REDD","AUD",2017-09-13,0
"2558",2021,5825931.05952381,0.979016132294922,0.000679246275812512,0.00024387026423251,0.0200607511650332,0,"PA","Registration and verification approval requested",NA,2047-12-09,"REDD","AUD",2017-09-13,0
"2566",2008,5471493.76470588,0.550972728155801,0.438293982899064,0,0.0107332889451346,0,"MS","Registration and verification approval requested",2016-01-07,NA,"REDD","AUD",2016-07-01,0
"2566",2009,5471493.76470588,0.549903560135016,0.439722757623247,0,0.0103736822417376,0,"MS","Registration and verification approval requested",2016-01-07,NA,"REDD","AUD",2016-07-01,0
"2566",2010,5471493.76470588,0.544566119247177,0.44616251904533,0,0.00927136170749285,0,"MS","Registration and verification approval requested",2016-01-07,NA,"REDD","AUD",2016-07-01,0
"2566",2011,5471493.76470588,0.547820934792771,0.443337447925572,0,0.0088416172816566,0,"MS","Registration and verification approval requested",2016-01-07,NA,"REDD","AUD",2016-07-01,0
"2566",2012,5471493.76470588,0.549868424907609,0.44115512800408,0,0.00897644708831087,0,"MS","Registration and verification approval requested",2016-01-07,NA,"REDD","AUD",2016-07-01,0
"2566",2013,5471493.76470588,0.538504612377191,0.453246547437432,0,0.00824884018537728,0,"MS","Registration and verification approval requested",2016-01-07,NA,"REDD","AUD",2016-07-01,0
"2566",2014,5471493.76470588,0.546695593488855,0.44457093452144,0,0.00873347198970524,0,"MS","Registration and verification approval requested",2016-01-07,NA,"REDD","AUD",2016-07-01,0
"2566",2015,5471493.76470588,0.552432011543099,0.438145581936044,0,0.00942240652085704,0,"MS","Registration and verification approval requested",2016-01-07,NA,"REDD","AUD",2016-07-01,0
"2566",2016,5471493.76470588,0.548061790999238,0.442777482850468,0,0.00916072615029378,0,"MS","Registration and verification approval requested",2016-01-07,NA,"REDD","AUD",2016-07-01,0
"2566",2017,5471493.76470588,0.545693053337851,0.445494696798042,0,0.00881224986410677,0,"MS","Registration and verification approval requested",2016-01-07,NA,"REDD","AUD",2016-07-01,0
"2566",2018,5471493.76470588,0.550646116454975,0.44075808926204,0,0.00859579428298503,0,"MS","Registration and verification approval requested",2016-01-07,NA,"REDD","AUD",2016-07-01,0
"2566",2019,5471493.76470588,0.55409416739139,0.437007148643849,0,0.00889868396476159,0,"MS","Registration and verification approval requested",2016-01-07,NA,"REDD","AUD",2016-07-01,0
"2566",2020,5471493.76470588,0.549972199263013,0.440688289967855,0,0.00933951076913215,0,"MS","Registration and verification approval requested",2016-01-07,NA,"REDD","AUD",2016-07-01,0
"2566",2021,5471493.76470588,0.546647544546364,0.442434474300619,0,0.0109179811530176,0,"MS","Registration and verification approval requested",2016-01-07,NA,"REDD","AUD",2016-07-01,0
"2586",2008,2060854.2,0.975151019332316,0.0213140606314561,0,0.00353492003622759,0,"AM","Under validation",2021-01-01,NA,"REDD","APD",2021-01-01,0
"2586",2009,2060854.2,0.974189898790654,0.0214734909897736,0,0.00433661021957284,0,"AM","Under validation",2021-01-01,NA,"REDD","APD",2021-01-01,0
"2586",2010,2060854.2,0.973278572539582,0.0215459871302487,0,0.0051754403301695,0,"AM","Under validation",2021-01-01,NA,"REDD","APD",2021-01-01,0
"2586",2011,2060854.2,0.972232733443795,0.021509380783786,0,0.00625788577241852,0,"AM","Under validation",2021-01-01,NA,"REDD","APD",2021-01-01,0
"2586",2012,2060854.2,0.972575254728438,0.0214608525522547,0,0.00596389271930712,0,"AM","Under validation",2021-01-01,NA,"REDD","APD",2021-01-01,0
"2586",2013,2060854.2,0.972109617063713,0.0215706403957919,0,0.00631974254049458,0,"AM","Under validation",2021-01-01,NA,"REDD","APD",2021-01-01,0
"2586",2014,2060854.2,0.97045687475679,0.0220449835623125,0,0.00749814168089744,0,"AM","Under validation",2021-01-01,NA,"REDD","APD",2021-01-01,0
"2586",2015,2060854.2,0.967333880231102,0.0216970229760342,0,0.0109690967928643,0,"AM","Under validation",2021-01-01,NA,"REDD","APD",2021-01-01,0
"2586",2016,2060854.2,0.966598927847786,0.0216347902891651,0,0.0117662818630491,0,"AM","Under validation",2021-01-01,NA,"REDD","APD",2021-01-01,0
"2586",2017,2060854.2,0.969349364245674,0.0215995768164146,0,0.00905105893791124,0,"AM","Under validation",2021-01-01,NA,"REDD","APD",2021-01-01,0
"2586",2018,2060854.2,0.971413853577193,0.0215759510674303,0,0.00701019535537671,0,"AM","Under validation",2021-01-01,NA,"REDD","APD",2021-01-01,0
"2586",2019,2060854.2,0.971578568715756,0.0217151680245426,0,0.00670626325970083,0,"AM","Under validation",2021-01-01,NA,"REDD","APD",2021-01-01,0
"2586",2020,2060854.2,0.969886711940254,0.021770927277398,0,0.00834236078234855,0,"AM","Under validation",2021-01-01,NA,"REDD","APD",2021-01-01,0
"2586",2021,2060854.2,0.966131267049294,0.020837724437448,1.41369229934647e-05,0.0130168715902647,0,"AM","Under validation",2021-01-01,NA,"REDD","APD",2021-01-01,0
"2587",2008,2342948,0.994761909459543,0.00278555692723861,0,0.00245253361321864,0,"AM","Under validation",2021-01-01,NA,"REDD","APD",2021-01-01,0
"2587",2009,2342948,0.994571880120108,0.00252426616542006,0,0.00290385371447248,0,"AM","Under validation",2021-01-01,NA,"REDD","APD",2021-01-01,0
"2587",2010,2342948,0.993962259117942,0.00251889881173538,0,0.00351884207032294,0,"AM","Under validation",2021-01-01,NA,"REDD","APD",2021-01-01,0
"2587",2011,2342948,0.99361124281279,0.00236085997465671,0,0.0040278972125533,0,"AM","Under validation",2021-01-01,NA,"REDD","APD",2021-01-01,0
"2587",2012,2342948,0.993418284891487,0.00249526750141494,0,0.00408644760709774,0,"AM","Under validation",2021-01-01,NA,"REDD","APD",2021-01-01,0
"2587",2013,2342948,0.993711911163733,0.00303655714537988,0,0.00325153169088695,0,"AM","Under validation",2021-01-01,NA,"REDD","APD",2021-01-01,0
"2587",2014,2342948,0.993481690210603,0.00302232524059685,0,0.00349598454880052,0,"AM","Under validation",2021-01-01,NA,"REDD","APD",2021-01-01,0
"2587",2015,2342948,0.992154979596327,0.00301035265395395,0,0.00483466774971863,0,"AM","Under validation",2021-01-01,NA,"REDD","APD",2021-01-01,0
"2587",2016,2342948,0.989952548623357,0.00276775290533312,0,0.00727969847130942,0,"AM","Under validation",2021-01-01,NA,"REDD","APD",2021-01-01,0
"2587",2017,2342948,0.989871871733293,0.00263968480953528,0,0.0074884434571722,0,"AM","Under validation",2021-01-01,NA,"REDD","APD",2021-01-01,0
"2587",2018,2342948,0.989966004994791,0.00257353218768261,0,0.00746046281752641,0,"AM","Under validation",2021-01-01,NA,"REDD","APD",2021-01-01,0
"2587",2019,2342948,0.988613161095614,0.002548350676071,0,0.00883848822831494,0,"AM","Under validation",2021-01-01,NA,"REDD","APD",2021-01-01,0
"2587",2020,2342948,0.985549230534575,0.00286045531367311,0,0.0115903141517523,0,"AM","Under validation",2021-01-01,NA,"REDD","APD",2021-01-01,0
"2587",2021,2342948,0.94097056239928,0.00198700404966451,0,0.0570424335510556,0,"AM","Under validation",2021-01-01,NA,"REDD","APD",2021-01-01,0
"2620",2008,2810447.42068966,0.966678096483481,0.00123855570263027,0,0.0320833478138886,0,"PA","Under development",2017-01-04,NA,"REDD","AUD",2018-07-01,0
"2620",2009,2810447.42068966,0.958321149837255,0.00207062428878212,0,0.0396082258739631,0,"PA","Under development",2017-01-04,NA,"REDD","AUD",2018-07-01,0
"2620",2010,2810447.42068966,0.959600676283556,0.000948357708400017,0,0.0394509660080435,0,"PA","Under development",2017-01-04,NA,"REDD","AUD",2018-07-01,0
"2620",2011,2810447.42068966,0.959038141893926,0.000991010803078941,0,0.0399708473029946,0,"PA","Under development",2017-01-04,NA,"REDD","AUD",2018-07-01,0
"2620",2012,2810447.42068966,0.961144283262389,0.00246456510021659,0,0.0363911516373942,0,"PA","Under development",2017-01-04,NA,"REDD","AUD",2018-07-01,0
"2620",2013,2810447.42068966,0.963437654345629,0.00179925893970533,0,0.0347630867146661,0,"PA","Under development",2017-01-04,NA,"REDD","AUD",2018-07-01,0
"2620",2014,2810447.42068966,0.961274767054819,0.00107560872542002,0,0.0376496242197615,0,"PA","Under development",2017-01-04,NA,"REDD","AUD",2018-07-01,0
"2620",2015,2810447.42068966,0.959510698965995,0.00183340843297645,0,0.0386558926010282,0,"PA","Under development",2017-01-04,NA,"REDD","AUD",2018-07-01,0
"2620",2016,2810447.42068966,0.956561971975413,0.00146280236302225,0,0.041975225661565,0,"PA","Under development",2017-01-04,NA,"REDD","AUD",2018-07-01,0
"2620",2017,2810447.42068966,0.954189355338282,0.00145032818616939,0,0.0443603164755487,0,"PA","Under development",2017-01-04,NA,"REDD","AUD",2018-07-01,0
"2620",2018,2810447.42068966,0.950232386216989,0.00218303305679282,0,0.0475845807262179,0,"PA","Under development",2017-01-04,NA,"REDD","AUD",2018-07-01,0
"2620",2019,2810447.42068966,0.960100564060553,0.00152790356215405,0,0.0383715323772926,0,"PA","Under development",2017-01-04,NA,"REDD","AUD",2018-07-01,0
"2620",2020,2810447.42068966,0.962399007349679,0.0019533502447812,0,0.0356476424055395,0,"PA","Under development",2017-01-04,NA,"REDD","AUD",2018-07-01,0
"2620",2021,2810447.42068966,0.974787567385188,0.000942643895659475,0,0.0242697887191527,0,"PA","Under development",2017-01-04,NA,"REDD","AUD",2018-07-01,0
"2709",2008,5833875.16666667,0.918170255495249,0.000870211108744298,0,0.0809595333960064,0,"MT","Registration and verification approval requested",2020-12-11,2050-11-11,"REDD","AUD",2020-11-12,0
"2709",2009,5833875.16666667,0.918494298124259,0.000875949625912326,0,0.0806297522498288,0,"MT","Registration and verification approval requested",2020-12-11,2050-11-11,"REDD","AUD",2020-11-12,0
"2709",2010,5833875.16666667,0.91863240617246,0.000898898564420061,0,0.0804686952631199,0,"MT","Registration and verification approval requested",2020-12-11,2050-11-11,"REDD","AUD",2020-11-12,0
"2709",2011,5833875.16666667,0.919049159400702,0.000976320973166981,0,0.0799745196261311,0,"MT","Registration and verification approval requested",2020-12-11,2050-11-11,"REDD","AUD",2020-11-12,0
"2709",2012,5833875.16666667,0.919360237535743,0.000926626322430867,0,0.0797131361418257,0,"MT","Registration and verification approval requested",2020-12-11,2050-11-11,"REDD","AUD",2020-11-12,0
"2709",2013,5833875.16666667,0.920194522826642,0.000922464478185749,0,0.0788830126951718,0,"MT","Registration and verification approval requested",2020-12-11,2050-11-11,"REDD","AUD",2020-11-12,0
"2709",2014,5833875.16666667,0.92121076004297,0.000958272777245551,0,0.0778309671797841,0,"MT","Registration and verification approval requested",2020-12-11,2050-11-11,"REDD","AUD",2020-11-12,0
"2709",2015,5833875.16666667,0.922220644821859,0.000924105458060235,0,0.0768552497200806,0,"MT","Registration and verification approval requested",2020-12-11,2050-11-11,"REDD","AUD",2020-11-12,0
"2709",2016,5833875.16666667,0.922853799226177,0.000953432935427746,2.14852014626462e-05,0.0761712826369325,0,"MT","Registration and verification approval requested",2020-12-11,2050-11-11,"REDD","AUD",2020-11-12,0
"2709",2017,5833875.16666667,0.922681995591185,0.000941643934719127,0.00027149481848253,0.0761048656556128,0,"MT","Registration and verification approval requested",2020-12-11,2050-11-11,"REDD","AUD",2020-11-12,0
"2709",2018,5833875.16666667,0.922177731957584,0.000953422217168338,0.000275401218748466,0.0765934446064995,0,"MT","Registration and verification approval requested",2020-12-11,2050-11-11,"REDD","AUD",2020-11-12,0
"2709",2019,5833875.16666667,0.921180841120142,0.0011109564071588,0.000253916017285819,0.077454286455413,0,"MT","Registration and verification approval requested",2020-12-11,2050-11-11,"REDD","AUD",2020-11-12,0
"2709",2020,5833875.16666667,0.91448890085689,0.00104804299655186,0.000253916017285819,0.084209140129272,0,"MT","Registration and verification approval requested",2020-12-11,2050-11-11,"REDD","AUD",2020-11-12,0
"2709",2021,5833875.16666667,0.915460048658257,0.00104117890259478,0.000253916017285819,0.0832448564218626,0,"MT","Registration and verification approval requested",2020-12-11,2050-11-11,"REDD","AUD",2020-11-12,0
"2870",2008,5719685,0.540931775989806,0.00131662267234081,0.000913574359246752,0.456838026978606,0,"MT","Under development",2021-01-08,NA,"REDD","AUD",2021-07-30,0
"2870",2009,5719685,0.542461207268906,0.00118090998692429,0.00134022179071061,0.455017660953459,0,"MT","Under development",2021-01-08,NA,"REDD","AUD",2021-07-30,0
"2870",2010,5719685,0.546535215927671,0.00124532036481925,0.00143178004890229,0.450787683658607,0,"MT","Under development",2021-01-08,NA,"REDD","AUD",2021-07-30,0
"2870",2011,5719685,0.55033402371603,0.00116300861003863,0.00104840154525584,0.447454566128676,0,"MT","Under development",2021-01-08,NA,"REDD","AUD",2021-07-30,0
"2870",2012,5719685,0.562721842548357,0.00138972789156627,0.00154512908218808,0.434343300477888,0,"MT","Under development",2021-01-08,NA,"REDD","AUD",2021-07-30,0
"2870",2013,5719685,0.569587205498639,0.00156530740631326,0.00178442434911707,0.427063062745931,0,"MT","Under development",2021-01-08,NA,"REDD","AUD",2021-07-30,0
"2870",2014,5719685,0.571622303772326,0.00155464892943136,0.00299580976143869,0.423827237536804,0,"MT","Under development",2021-01-08,NA,"REDD","AUD",2021-07-30,0
"2870",2015,5719685,0.574206373858498,0.00130171175831819,0.00567896470747215,0.418812949675712,0,"MT","Under development",2021-01-08,NA,"REDD","AUD",2021-07-30,0
"2870",2016,5719685,0.57288321814545,0.00130116542471501,0.00729532441493688,0.418520292014898,0,"MT","Under development",2021-01-08,NA,"REDD","AUD",2021-07-30,0
"2870",2017,5719685,0.572861432789036,0.00133379517511661,0.00910628813791494,0.416698483897932,0,"MT","Under development",2021-01-08,NA,"REDD","AUD",2021-07-30,0
"2870",2018,5719685,0.575196676771649,0.00134726027145873,0.0127622908500744,0.410693772106819,0,"MT","Under development",2021-01-08,NA,"REDD","AUD",2021-07-30,0
"2870",2019,5719685,0.57817312020316,0.00137978221985865,0.0118132531843078,0.408633844392674,0,"MT","Under development",2021-01-08,NA,"REDD","AUD",2021-07-30,0
"2870",2020,5719685,0.581080370658329,0.00139061978033852,0.0107701075562553,0.406758902005078,0,"MT","Under development",2021-01-08,NA,"REDD","AUD",2021-07-30,0
"2870",2021,5719685,0.585422498625862,0.00165413641054283,0.00740146891586435,0.40552189604773,0,"MT","Under development",2021-01-08,NA,"REDD","AUD",2021-07-30,0
"2871",2008,5701716,0.627405721631656,0.00532490741431686,8.09868799368374e-05,0.367188384074091,0,"MT","Under development",2018-01-08,NA,"REDD","AUD",2018-07-05,0
"2871",2009,5701716,0.628113390745542,0.00539507257662572,8.09803527000334e-05,0.366410556325132,0,"MT","Under development",2018-01-08,NA,"REDD","AUD",2018-07-05,0
"2871",2010,5701716,0.628834571026562,0.00529664470818833,9.11060800784145e-05,0.365777678185171,0,"MT","Under development",2018-01-08,NA,"REDD","AUD",2018-07-05,0
"2871",2011,5701716,0.630538058231567,0.00534717479952466,9.11079901226253e-05,0.364023658978785,0,"MT","Under development",2018-01-08,NA,"REDD","AUD",2018-07-05,0
"2871",2012,5701716,0.632681808770533,0.00539269414611919,3.03692764975791e-05,0.36189512780685,0,"MT","Under development",2018-01-08,NA,"REDD","AUD",2018-07-05,0
"2871",2013,5701716,0.634158341908826,0.0055587381902834,0,0.360282919900891,0,"MT","Under development",2018-01-08,NA,"REDD","AUD",2018-07-05,0
"2871",2014,5701716,0.634568414387383,0.00552585797759831,0,0.359905727635018,0,"MT","Under development",2018-01-08,NA,"REDD","AUD",2018-07-05,0
"2871",2015,5701716,0.633809870112984,0.00549070986985387,7.08595331532375e-05,0.360628560484009,0,"MT","Under development",2018-01-08,NA,"REDD","AUD",2018-07-05,0
"2871",2016,5701716,0.631968472820103,0.00555234081810783,0.000263181748987895,0.362216004612801,0,"MT","Under development",2018-01-08,NA,"REDD","AUD",2018-07-05,0
"2871",2017,5701716,0.63104490659486,0.00543344758756893,0.000263189574360851,0.36325845624321,0,"MT","Under development",2018-01-08,NA,"REDD","AUD",2018-07-05,0
"2871",2018,5701716,0.631596177644493,0.00549035382390197,0.000202452747597742,0.362711015784007,0,"MT","Under development",2018-01-08,NA,"REDD","AUD",2018-07-05,0
