id_registry,year,Forest Formation,Floodable Forest (beta),Wetland,Grassland,Pasture,"River, Lake and Ocean",Other Temporary Crops,Savanna Formation,Mining,Rocky Outcrop,Forest Plantation,Mosaic of Uses,Other non Vegetated Areas,Sugar cane,Urban Area,Soybean,Palm Oil (beta),Not_Observed,Mangrove
2252,2017,5993130.13264424,92768.29257007403,3101.7717781370084,213.85853105783463,18497.68776280297,8613.934074880312,0,37,0,0,0,0,0,0,0,0,0,0,0
2252,2018,5993046.726371591,92905.63761589855,3911.327948612333,184.85853105783463,18585.230178129776,7691.896715903343,0,37,0,0,0,0,0,0,0,0,0,0,0
2252,2019,5994765.499165255,93434.71655317183,3186.8099200474317,122.61378955841064,16447.750817235003,8364.28711592489,0,41,0,0,0,0,0,0,0,0,0,0,0
2252,2020,5992414.403515152,93426.67358048791,3593.8677071338534,122.61378955841064,18724.02536530679,8042.093403554102,0,39,0,0,0,0,0,0,0,0,0,0,0
2252,2021,5990732.568421737,93774.51055947534,3282.023384735134,424.4852868318558,19968.84592475371,8113.243783659386,0,67,0,0,0,0,0,0,0,0,0,0,0
2252,2022,5977871.731993593,93497.59098290709,3199.253674421736,163.70046202093363,32945.61473944795,8622.454133977226,0.3313748240470886,62,0,0,0,0,0,0,0,0,0,0,0
2373,2000,1104752.533237587,49095.378438536216,756.6693317945824,0.5806477582082152,35.776082560420036,770.9601378379723,0,0,0,0,0,0,0,0,0,0,0,0,0
2373,2001,1104747.1215485896,49043.170994899694,771.3634807933481,6.892938665114343,38.60619144886732,804.7427216777853,0,0,0,0,0,0,0,0,0,0,0,0,0
2373,2002,1104749.806203552,49115.72305624695,780.1917878719755,0.6420937990769744,31.431819662451744,734.1029149418528,0,0,0,0,0,0,0,0,0,0,0,0,0
2373,2003,1104741.8839349698,49117.15475534387,779.2383691787031,0.5806477582082152,24.81800390779972,748.2221649159537,0,0,0,0,0,0,0,0,0,0,0,0,0
2373,2004,1104760.3993511281,49141.49071856863,759.2486114322451,1.5806477582082152,7.399878650903702,741.778668536329,0,0,0,0,0,0,0,0,0,0,0,0,0
2373,2005,1104771.1830816877,49128.22182440369,809.2273271211666,0.5806477582082152,9.130364682525396,693.5546304210939,0,0,0,0,0,0,0,0,0,0,0,0,0
2373,2006,1104771.8899011083,49152.43994092695,778.2734381377009,0.6420937990769744,13.900389697402716,694.752112404828,0,0,0,0,0,0,0,0,0,0,0,0,0
2373,2007,1104738.0162118836,49175.806215595316,756.5423901127682,1.8929386651143432,39.26108480244875,700.3790350150093,0,0,0,0,0,0,0,0,0,0,0,0,0
2373,2008,1104733.664642682,49163.03221975136,755.545305198993,0.6420937990769744,38.26108480244875,720.7525298403427,0,0,0,0,0,0,0,0,0,0,0,0,0
2373,2009,1104754.1328016545,49047.44247961559,837.6113395873031,1.3863711869344115,14.356155093060806,756.9687289369297,0,0,0,0,0,0,0,0,0,0,0,0,0
2373,2010,1104767.4531295933,49150.17304313017,796.43342252499815,0.831492624245584,12.504056791076437,684.5027314106309,0,0,0,0,0,0,0,0,0,0,0,0,0
2373,2011,1104769.4420524088,49169.804574242924,790.472191512959,0.831492624245584,13.803987393388525,667.5435778920664,0,0,0,0,0,0,0,0,0,0,0,0,0
2373,2012,1104759.76095789,49212.52115760626,752.9834315014627,0.374029241502285,21.435443876544014,664.8228559586031,0,0,0,0,0,0,0,0,0,0,0,0,0
2373,2013,1104783.2314101362,49249.59452823595,731.6715049874069,0.2328950986266136,15.722214130917564,631.4453234851856,0,0,0,0,0,0,0,0,0,0,0,0,0
2373,2014,1104793.8650033784,49200.46207505164,762.2238229226564,0.831492624245584,7.45210650167428,647.0633755957272,0,0,0,0,0,0,0,0,0,0,0,0,0
2373,2015,1104791.9456892407,49125.62188195093,884.7124139801376,0.2328950986266136,8.06957630510442,601.3154194989067,0,0,0,0,0,0,0,0,0,0,0,0,0
2373,2016,1104801.5458643727,49257.51067066096,755.6493187113442,3.558881603181362,5.983316069585271,587.6498246564845,0,0,0,0,0,0,0,0,0,0,0,0,0
2373,2017,1104803.3992260976,49281.798352537175,730.8260280505997,0.2328950986266136,3.333696712856181,592.307677577549,0,0,0,0,0,0,0,0,0,0,0,0,0
2373,2018,1104807.0912306674,49244.724728300665,753.1207043342251,0.2328950986266136,3.839517702581361,602.888799970916,0,0,0,0,0,0,0,0,0,0,0,0,0
2373,2019,1104765.539958734,49143.18245893015,798.010862792587,0.2328950986266136,41.18142716516562,663.7502733537223,0,0,0,0,0,0,0,0,0,0,0,0,0
2373,2020,1104758.1017235757,49239.283268569,725.266565833102,3.438244007527828,48.866366029948075,636.9417080589949,0,0,0,0,0,0,0,0,0,0,0,0,0
2373,2021,1104735.015835055,49192.82258865356,802.8557275901908,1.2328950986266136,68.3035152128414,611.6673144641711,0,0,0,0,0,0,0,0,0,0,0,0,0
2373,2022,1104788.478079184,49392.624094922794,454.08929750427706,0.13765841722488403,139.56513212079705,637.0036139252154,0,0,0,0,0,0,0,0,0,0,0,0,0
2482,2000,5115229.470140258,7316.460153720422,464.58519522300145,873.990233390592,15.000000126057037,13651.035366369308,0,23,0,419.14729864150286,0,0,0,0,0,0,0,0,0
2482,2001,5115427.082997251,7329.4601537038325,446.1269250373096,853.0151515649632,15.000000020686313,13478.855861509935,0,23,0,419.14729864150286,0,0,0,0,0,0,0,1,0
2482,2002,5115214.857157824,7323.460153944114,498.40471682169397,869.0151517437771,19,13629.80390875525,0,19,0,419.14729864150286,0,0,0,0,0,0,0,0,0
2482,2003,5114811.662932316,7293.078833584928,459.23008445913825,851.0151517437771,56,14079.554086984726,0,23,0,419.14729864150286,0,0,0,0,0,0,0,0,0
2482,2004,5114959.790482765,7311.237025146627,484.7310403500024,876.8759842896834,159.31144970995305,13757.595106825953,0,23,0,419.14729864150286,0,0,0,0,0,0,0,1,0
2482,2005,5115095.986372582,7330.237025146627,499.91399525031176,889.6499289969281,197.16450865860028,13549.58925845374,0,10,0,420.14729864150286,0,0,0,0,0,0,0,0,0
2482,2006,5114816.081000405,7328.237025146627,461.4889206341041,920.637563704513,478.1645086511497,13551.932070545938,0,16,0,420.14729864150286,0,0,0,0,0,0,0,0,0
2482,2007,5114704.0569023155,7333.607125883245,487.2834233881952,905.6499149279036,478.1645086511497,13647.779213921092,0,16,0,420.14729864150286,0,0,0,0,0,0,0,0,0
2482,2008,5114642.925223783,7322.607125883245,470.3933819436441,919.621324563522,331.4086703921577,13862.585362522483,0,22,0,421.14729864150286,0,0,0,0,0,0,0,0,0
2482,2009,5114868.131380802,7330.607125883245,440.1259035982005,928.6090330162617,315.5092254507264,13664.558420336936,0,23,0,422.14729864150286,0,0,0,0,0,0,0,0,0
2482,2010,5114823.1026396,7332.607126121664,477.10127005607507,934.835088309017,290.50922530810277,13689.385739693056,0,23,0,422.14729864150286,0,0,0,0,0,0,0,0,0
2482,2011,5114914.114527614,7339.607128341471,464.67377167050455,904.8000836903229,317.5092252874165,13613.836352484968,0,16,0,422.14729864150286,0,0,0,0,0,0,0,0,0
2482,2012,5114929.672615833,7340.078836043154,436.875344018519,933.3490248249145,298.72287803230574,13608.842390336355,0,23,0,422.14729864150286,0,0,0,0,0,0,0,0,0
2482,2013,5114860.93875711,7330.607126121664,478.16964357935746,910.630536888726,345.8295741089969,13623.3654512783,0,23,0,420.14729864150286,0,0,0,0,0,0,0,0,0
2482,2014,5114649.7492145235,7341.6071261235265,381.0226549745351,923.9662445390197,393.38493080984335,13858.810918117588,0,24,0,420.14729864150286,0,0,0,0,0,0,0,0,0
2482,2015,5114637.01829099,7338.07883382521,473.9496293857965,884.876165558584,399.2782347538385,13814.339934574204,0,24,0,420.14729864150286,0,0,0,0,0,0,0,1,0
2482,2016,5114687.523695894,7350.988446240568,457.07279086224463,858.9008908914402,528.3516975199681,13664.703567679882,0,24,0,421.14729864150286,0,0,0,0,0,0,0,0,0
2482,2017,5114679.08450974,7352.988446240568,513.1121351353871,920.6080494691917,546.7287035738926,13535.0192449284,0,24,0,421.14729864150286,0,0,0,0,0,0,0,0,0
2482,2018,5114543.572105819,7341.988446242431,430.83645858366896,866.8759845392779,470.7287037845154,13893.539390118762,0,24,0,421.14729864150286,0,0,0,0,0,0,0,0,0
2482,2019,5114559.949886793,7341.988446002149,393.54998075289757,899.2341631544987,458.68178104492023,13894.136831340145,0,24,0,421.14729864150286,0,0,0,0,0,0,0,0,0
2482,2020,5114599.608473843,7339.988446002149,439.1795570245168,918.9008794361725,440.68074857326343,13814.182984208468,0,18,0,422.14729864150286,0,0,0,0,0,0,0,0,0
2482,2021,5114508.531866049,7323.823359747206,451.88747939963747,891.900891055353,440.68074857326343,13930.716744263273,0,23,0,422.14729864150286,0,0,0,0,0,0,0,0,0
2482,2022,5112905.57025473,6980.3938197946245,104.51166647129844,769.7278949633535,945.797259264152,15846.54019386371,0,26,0,414.14729864150286,0,0,0,0,0,0,0,0,0
2508,2000,905294.9461870429,2716.0052263083253,0.00883858930319547,1.1575995832681656,206.11503061166465,41.16412956042095,0,0,0,0,0,0,0,0,0,0,0,0,0
2508,2001,905238.6933675836,2716.2313969245497,0.8720648540183902,1.1575995832681656,266.1962552681547,36.246327482406265,0,0,0,0,0,0,0,0,0,0,0,0,0
2508,2002,905228.2765707272,2714.5475041416557,1.2267104764468966,1.1575995832681656,272.30979219761923,41.878834569719835,0,0,0,0,0,0,0,0,0,0,0,0,0
2508,2003,905199.1531183653,2715.4118754004303,1.2267104764468966,1.1575995832681656,303.10086142569423,39.34684644472535,0,0,0,0,0,0,0,0,0,0,0,0,0
2508,2004,905245.4157429164,2716.6146536722954,0.00883858930319547,1.1575995832681656,257.6840173762361,38.51615955839615,0,0,0,0,0,0,0,0,0,0,0,0,0
2508,2005,905247.8137010407,2717.6584048685327,0.00883858930319547,1.1575995832681656,255.94044518676625,36.818022427265795,0,0,0,0,0,0,0,0,0,0,0,0,0
2508,2006,902818.8581663661,2624.3437508642382,95.1504045664333,1.1575995832681656,2684.4882370509313,35.39885326486573,0,0,0,0,0,0,0,0,0,0,0,0,0
2508,2007,902615.1496388507,2609.0525653548248,104.84111765725538,1.0942679643630981,2889.37140205873,39.88801981001988,0,0,0,0,0,0,0,0,0,0,0,0,0
2508,2008,903081.539438219,2631.81076197137,80.8979231598787,1.1575995832681656,2423.846602389752,40.144686372539844,0,0,0,0,0,0,0,0,0,0,0,0,0
2508,2009,902853.7742989208,2664.3435445705763,44.83901268010959,0.6117734313011169,2651.502952454218,44.32542963889902,0,0,0,0,0,0,0,0,0,0,0,0,0
2508,2010,902389.974051475,2686.70922860907,7.839561524800956,0.6117734313011169,3135.499144259479,38.763252396282425,0,0,0,0,0,0,0,0,0,0,0,0,0
2508,2011,902065.6842995718,2689.0048047437663,5.507096745073795,0.6117734313011169,3457.5056777334407,41.083359470504014,0,0,0,0,0,0,0,0,0,0,0,0,0
2508,2012,903314.6949388749,2699.289511265779,4.1559581235051155,0.6117734313011169,2195.373518057726,45.27131194263385,0,0,0,0,0,0,0,0,0,0,0,0,0
2508,2013,904325.2392871208,2711.3595584485083,3.5725500835105777,0.6117734313011169,1175.6631229212928,42.950719690561904,0,0,0,0,0,0,0,0,0,0,0,0,0
2508,2014,903726.8393515982,2711.9065556056667,0.00883858930319547,0.6117734313011169,1762.8889184259845,57.14157404549807,0,0,0,0,0,0,0,0,0,0,0,0,0
2508,2015,903527.7392801583,2711.165501310506,0.00883858930319547,0.6117734313011169,1958.5504932230604,61.32112498335632,0,0,0,0,0,0,0,0,0,0,0,0,0
2508,2016,903607.6327465939,2712.4812387943034,0.00883858930319547,1.1576858995103976,1884.4725511890686,53.64395062974066,0,0,0,0,0,0,0,0,0,0,0,0,0
2508,2017,903600.2652663775,2713.1396443246795,0.14273482095450163,0.6117734313011169,1892.2445745366697,52.99301820472741,0,0,0,0,0,0,0,0,0,0,0,0,0
2508,2018,903801.2853146249,2715.012588478525,0.14273482095450163,0.6117734313011169,1692.514579095574,49.8300212446366,0,0,0,0,0,0,0,0,0,0,0,0,0
2508,2019,904033.9247658002,2714.1824834823633,0.00883858930319547,0.6117734313011169,1456.9620161225785,53.70713427012285,0,0,0,0,0,0,0,0,0,0,0,0,0
2508,2020,902692.972282686,2710.1006100600116,0,0.6117734313011169,2783.610017531906,72.10232798661809,0,0,0,0,0,0,0,0,0,0,0,0,0
2508,2021,902632.6345716026,2712.903532096257,0.5653957000467926,0.6118282537609048,2858.5147071466254,54.166976896615125,0,0,0,0,0,0,0,0,0,0,0,0,0
2508,2022,902560.0669257076,2709.6058923311375,0,0,2926.428394963812,63.29579869328373,0,0,0,0,0,0,0,0,0,0,0,0,0
2551,2000,939345.2807094735,214.57031151718422,95.09684127626929,24.885674505581846,317.9157945225664,196.13087267809377,0,0.2816482372581959,0,0,0,0,0,0,0,0,0,0,0
2551,2001,939313.6066206447,220.83005154571458,127.67552510358763,23.472900228574872,363.76271641063005,139.05969956206886,5.472690477967262,0.2816482372581959,0,0,0,0,0,0,0,0,0,0,0
2551,2002,939307.5023976198,228.08028077633082,73.29923244199159,48.17727157054469,377.700837010571,150.72568636964778,8.39449818432331,0.2816482372581959,0,0,0,0,0,0,0,0,0,0,0
2551,2003,939257.4313412632,239.01600364102944,117.61178604799179,31.815564902499315,401.0991297340547,140.90986315504938,5.996515229344368,0.2816482372581959,0,0,0,0,0,0,0,0,0,0,0
2551,2004,939184.0153128298,240.48115838383632,89.14650562866196,70.72814379516058,481.21196150121625,124.3006066052451,3.996515229344368,0.2816482372581959,0,0,0,0,0,0,0,0,0,0,0
2551,2005,939079.6590857549,240.21033323108526,86.82616565170477,86.02983066129815,589.7325596307236,111.42222904354058,0,0.2816482372581959,0,0,0,0,0,0,0,0,0,0,0
2551,2006,939004.1620514547,242.21033323108526,70.81248447323742,116.10609356980576,671.8371782384945,88.7520630059771,0,0.2816482372581959,0,0,0,0,0,0,0,0,0,0,0
2551,2007,938888.8990786251,240.56107753812643,82.78414314123584,118.30630801081506,777.3158057654789,86.01379089238617,0,0.2816482372581959,0,0,0,0,0,0,0,0,0,0,0
2551,2008,938771.6104467888,240.4481819376287,90.68562974245287,121.4143757445142,896.6166275772678,73.10494218249369,0,0.2816482372581959,0,0,0,0,0,0,0,0,0,0,0
2551,2009,938578.8753771886,239.4847026571569,160.5840296202805,97.97025290712345,1050.7934547586924,66.17238684137192,0,0.2816482372581959,0,0,0,0,0,0,0,0,0,0,0
2551,2010,938335.4919380359,230.49769772886606,127.68554913834669,117.87734596499806,1324.5880680962991,57.739605008729995,0,0.2816482372581959,0,0,0,0,0,0,0,0,0,0,0
2551,2011,938142.0846179619,225.8018558800158,66.90755448880373,120.02217250851545,1586.8783368940994,52.18566623992592,0,0.2816482372581959,0,0,0,0,0,0,0,0,0,0,0
2551,2012,937936.3800783819,225.65502502321573,36.509677079331595,109.99497425578166,1832.9829963286156,52.35745290444538,0,0.2816482372581959,0,0,0,0,0,0,0,0,0,0,0
2551,2013,937592.0586246265,229.53778100311132,30.204564409912564,113.1187362044454,2173.8834417236003,55.077056005702616,0,0.2816482372581959,0,0,0,0,0,0,0,0,0,0,0
2551,2014,937101.84237259,233.99124936416587,63.84908504737541,97.20743241462488,2637.190089230206,59.79997532685593,0,0.2816482372581959,0,0,0,0,0,0,0,0,0,0,0
2551,2015,936781.1537287013,227.45455667173331,92.7882286402164,89.79065403014984,2945.5778358092934,57.115200120595546,0,0.2816482372581959,0,0,0,0,0,0,0,0,0,0,0
2551,2016,936687.0523181051,235.7588241676039,94.94430172012653,98.05721199790578,3020.0355700068526,58.03197797557368,0,0.2816482372581959,0,0,0,0,0,0,0,0,0,0,0
2551,2017,936643.195982711,245.21214803105062,118.0758757739095,84.10832786605324,3042.27894688306,61.00892270805343,0,0.2816482372581959,0,0,0,0,0,0,0,0,0,0,0
2551,2018,936397.28088783985,244.17196672206586,129.27246122818906,93.05246125951972,3271.5913779316024,58.511048991997086,0,0.2816482372581959,0,0,0,0,0,0,0,0,0,0,0
2551,2019,935871.1647448781,237.8958574908956,112.143734979094,109.80641730361249,3804.5756729777045,58.293776343874924,0,0.2816482372581959,0,0,0,0,0,0,0,0,0,0,0
2551,2020,934740.4578216186,238.8703926506623,97.9166934028035,112.66662518911626,4940.5473648014995,63.42130631051987,0,0.2816482372581959,0,0,0,0,0,0,0,0,0,0,0
2551,2021,932464.5675441296,234.31214318826636,121.67423627537971,100.80136542253759,7204.136484401321,68.38843055611505,0,0.2816482372581959,0,0,0,0,0,0,0,0,0,0,0
2551,2022,929566.8325370094,235.27476780413957,35.049969683641734,106.25841423402171,10152.946950118023,97.51756512403517,0,0.2816482372581959,0,0,0,0,0,0,0,0,0,0,0
2558,2000,2765651.853824911,107365.58263276938,15027.837702237219,472.9873673915863,55061.46586260202,13242.539680630127,0,85.99931228160858,0,0,0,0,0,0,0,0,0,0,0
2558,2001,2769576.792047357,108724.03048579372,14775.277870429829,472.015512467362,50300.756181548444,12985.394972944923,0,73.99931228160858,0,0,0,0,0,0,0,0,0,0,0
2558,2002,2769722.8361448585,112209.78971003616,14351.057934881803,672.474317567423,46756.51122489993,13124.597050579107,0,71,0,0,0,0,0,0,0,0,0,0,0
2558,2003,2768430.6959303715,113891.37250909266,14077.569413387831,697.0638157296926,46857.35018819467,12881.21452604688,0,73,0,0,0,0,0,0,0,0,0,0,0
2558,2004,2765543.234028033,112577.931283697,14835.336538359541,488.2754182815552,50637.01098576524,12757.478128686784,0,69,0,0,0,0,0,0,0,0,0,0,0
2558,2005,2760094.439530576,113308.24435858896,14579.57569734917,446.0073207616806,55576.01340378668,12819.986071760508,16,68,0,0,0,0,0,0,0,0,0,0,0
2558,2006,2756132.310969843,113402.6962430748,14769.807783405373,401.4853040575981,59580.698434490136,12524.267647951845,17,80,0,0,0,0,0,0,0,0,0,0,0
2558,2007,2752883.349060129,113217.87137401884,14959.440931092384,361.4950266480446,62782.0028609132,12554.107130021404,64,86,0,0,0,0,0,0,0,0,0,0,0
2558,2008,2749486.002299179,112779.400388975,14839.790727901349,437.14758978039026,65323.77848970138,12353.146887345489,1608.9999999403954,80,0,0,0,0,0,0,0,0,0,0,0
2558,2009,2741008.996588498,109647.65027869516,14693.918247575646,978.8230354585685,75002.1454097328,12586.52033484005,2880.2124880227493,110,0,0,0,0,0,0,0,0,0,0,0
2558,2010,2735255.532017902,109178.21465098008,14701.987985696676,935.5361903109588,81674.1972125587,12737.585837351882,2313.2124880227493,112,0,0,0,0,0,0,0,0,0,0,0
2558,2011,2736392.649425721,110995.03249997119,15322.845829213638,472.87124186754227,80615.39527079478,12515.472115254972,503,91,0,0,0,0,0,0,0,0,0,0,0
2558,2012,2738453.8525864384,112486.02333018312,15598.417975904327,437.1515893250471,76953.05577211535,12598.76512885698,316,65,0,0,0,0,0,0,0,0,0,0,0
2558,2013,2737458.6372024543,113199.49557896874,15055.42338596106,484.8691208512173,78036.1776507128,12388.663443875055,215,70,0,0,0,0,0,0,0,0,0,0,0
2558,2014,2737637.825303449,113834.03359308698,14478.127091389459,534.1821266661864,77916.2717212557,12093.82654697591,332,82,0,0,0,0,0,0,0,0,0,0,0
2558,2015,2734580.123627371,114113.71174359343,14441.543246862962,660.7805081501137,78183.984995511,11992.904215968923,2836.2180453656615,99,0,0,0,0,0,0,0,0,0,0,0
2558,2016,2719779.5944936606,113758.7479308572,14182.014031994233,724.4887341882568,93443.82004736082,11623.383099411192,3303.218045350761,93,0,0,0,0,0,0,0,0,0,0,0
2558,2017,2714381.9639168535,113264.6043246499,13883.009108581424,855.2839915525401,99663.15757047501,11482.029425359957,3308.218045350761,70,0,0,0,0,0,0,0,0,0,0,0
2558,2018,2712437.570289201,113458.49306458344,13865.626014593672,875.519861930632,101842.06570693429,11295.773400229213,3063.218045350761,70,0,0,0,0,0,0,0,0,0,0,0
2558,2019,2712520.7856826526,114371.8726526955,14264.38487381758,652.4718033045065,103208.9663197222,11211.509406611602,602.2756440192461,76,0,0,0,0,0,0,0,0,0,0,0
2558,2020,2709960.900919818,113590.14222030053,15540.265680376047,1145.5160936748143,104819.64475636453,11036.460342079678,602.2756440192461,213.06072619033512,0,0,0,0,0,0,0,0,0,0,0
2558,2021,2709617.816301379,114754.8053786496,15228.07378995796,3231.002233707346,102240.7340283507,10922.49828056915,509.99999998509884,323.0607261903351,0,0,0,0,0,0,0,80.27564403414726,0,0,0
2558,2022,2710796.131649611,115312.80555459064,14913.85262390248,3025.503438716725,100567.76950672,11392.867239072362,518.9999999850988,300.0607261903351,0,0,0,0,0,0,0,80.27564403414726,0,0,0
2566,2000,263498.0435008147,0,61195.60748595756,184617.27932086767,119.66770897925016,52842.65323949905,0,67892.35225184001,0,0,0,0,0,0,0,0,0,0,0
2566,2001,263355.90041293675,0,37751.71143426624,209420.9688237321,119.66770897925016,48052.46700466059,0,71464.88812338331,0,0,0,0,0,0,0,0,0,0,0
2566,2002,262905.5492917923,0,80125.69223512283,156787.3024413132,122.57368651346769,53535.30644324937,0,76689.17940996708,0,0,0,0,0,0,0,0,0,0,0
2566,2003,262607.19391351996,0,93820.82625218337,138781.948576496,123.57368651346769,55387.61433980398,0,79444.44673944147,0,0,0,0,0,0,0,0,0,0,0
2566,2004,262463.70054893114,0,68022.11028200337,170452.6416484159,123.09289780573454,48400.722119201084,0,80703.33601160103,0,0,0,0,0,0,0,0,0,0,0
2566,2005,262357.6519920105,0,37675.867643412894,202762.00468076393,118.09289780573454,45449.45789839706,0,81802.52839556815,0,0,0,0,0,0,0,0,0,0,0
2566,2006,261882.32265556167,0,126629.64283127683,108288.50874990204,119.09289780573454,51201.24036634979,0,82044.79600706218,0,0,0,0,0,0,0,0,0,0,0
2566,2007,262088.57706602712,0,80485.21754645118,153239.44433231148,118.09289780573454,52583.847608950346,0,81650.42405641235,0,0,0,0,0,0,0,0,0,0,0
2566,2008,261724.41384103004,0,98822.89380975334,136829.7156422654,116.09289780573454,51309.78016165795,0,81362.70715544578,0,0,0,0,0,0,0,0,0,0,0
2566,2009,261723.06083346898,0,82439.11557230535,162451.59186437572,115.09289780573454,47241.15503928138,0,76195.58730072108,0,0,0,0,0,0,0,0,0,0,0
2566,2010,261674.39994145895,0,74056.29142982722,170318.29208453468,116.09289780573454,47306.30931740433,0,76694.21783692732,0,0,0,0,0,0,0,0,0,0,0
2566,2011,261113.1006240341,0,119028.7459310026,121344.94824345339,116.09289780573454,57603.20761418675,0,70959.50819747565,0,0,0,0,0,0,0,0,0,0,0
2566,2012,261341.1059108473,0,66655.2217470873,179672.57984312996,116.09289780573454,52718.97630443787,0,69661.62680465,0,0,0,0,0,0,0,0,0,0,0
2566,2013,261316.8767375742,0,119540.856310692,132195.27935719464,121.09289780573454,40983.24721799868,0,76008.25098669296,0,0,0,0,0,0,0,0,0,0,0
2566,2014,260675.3851170982,0,121428.28118575574,123030.94512962496,121.09289780573454,50076.329449991616,0,74833.56972768198,0,0,0,0,0,0,0,0,0,0,0
2566,2015,260024.023947109,0,110827.6046601007,137812.59280936717,117.09289780573454,49657.54348539709,0,71726.74570817857,0,0,0,0,0,0,0,0,0,0,0
2566,2016,259272.43174540065,0,73201.42454375433,172430.93335078255,117.09289780573454,49095.24295818808,0,76048.47801202691,0,0,0,0,0,0,0,0,0,0,0
2566,2017,258852.05487450608,0,102187.70313577038,146466.3555446909,119.09289780573454,49543.55388162362,0,72996.84317356152,0,0,0,0,0,0,0,0,0,0,0
2566,2018,258586.8316548401,0,113137.58135783694,134774.1389396979,119.09289780573454,48934.57572164213,0,74613.38293613541,0,0,0,0,0,0,0,0,0,0,0
2566,2019,258059.61205041685,0,114588.47228973411,137707.3389808783,120.09289780573454,47296.24086842917,0,72393.84642069404,0,0,0,0,0,0,0,0,0,0,0
2566,2020,256534.52001131407,0,13070.628528135137,244700.09370198636,121.36095563636627,47321.7955720767,0,68417.20473880958,0,0,0,0,0,0,0,0,0,0,0
2566,2021,254536.1553012298,0,34357.69606158389,228691.68192272793,118.99721638977644,45362.97763283251,0,67098.09537319433,0,0,0,0,0,0,0,0,0,0,0
2566,2022,254147.30068140192,0,124694.83940650364,145255.767381136,120.69073595225927,37918.42947686798,0,68028.57582609644,0,0,0,0,0,0,0,0,0,0,0
2586,2000,6589376.062197115,669743.0466966066,44050.74668706617,73923.19265100428,2089.8733353353455,17683.58194990885,0,46,0,0,0,0,0,0,0,0,0,0,0
2586,2001,6590805.121338729,670287.1229216042,44221.79123777338,74023.5347302236,1807.7053133227455,15715.227975383717,0,52,0,0,0,0,0,0,0,0,0,0,0
2586,2002,6590406.160134705,670039.3405780245,43974.22506334612,74027.47084355364,1746.3803523100505,16659.9265450973,0,59,0,0,0,0,0,0,0,0,0,0,0
2586,2003,6589133.4628039505,669225.6615834169,43615.9634768893,74191.50860701977,1355.9227714401204,19161.822430601514,0,228.16184371963027,0,0,0,0,0,0,0,0,0,0,0
2586,2004,6591497.510671983,670271.1615471446,43866.18490457267,74295.08645992457,1219.3797289442737,15535.018360749042,0,228.16184371963027,0,0,0,0,0,0,0,0,0,0,0
2586,2005,6591617.510067408,670613.7716178023,43857.7713220976,74278.17053700714,1454.0496811382134,14875.068447864101,0,216.16184371963027,0,0,0,0,0,0,0,0,0,0,0
2586,2006,6591261.696153738,670358.870085345,44429.19887861713,74288.64570303737,1842.2722431483517,14511.658609432412,0,220.16184371963027,0,0,0,0,0,0,0,0,0,0,0
2586,2007,6589683.008068857,669878.4558154334,44040.65900948412,74087.2378317669,1657.104262062751,17357.876685713036,0,208.16184371963027,0,0,0,0,0,0,0,0,0,0,0
2586,2008,6589566.549833775,669919.330502011,43794.50176038079,74137.4478988546,1382.0205380077823,17923.491140288836,0,189.16184371963027,0,0,0,0,0,0,0,0,0,0,0
2586,2009,6590901.51987981,670442.10500457,43911.89393844373,74112.05881334953,1222.6791208750801,16117.084916269956,0,205.16184371963027,0,0,0,0,0,0,0,0,0,0,0
2586,2010,6591267.83372513,670608.5590151444,43881.91064728909,74224.5086070654,1250.9297524892027,15471.599926198858,0,207.16184371963027,0,0,0,0,0,0,0,0,0,0,0
2586,2011,6591423.666762845,670813.2943858908,43841.47845818915,74228.50860699792,1281.57953218068,15128.81392721472,0,195.16184371963027,0,0,0,0,0,0,0,0,0,0,0
2586,2012,6590924.176935451,670818.7453166639,43848.7059566657,74064.98577210832,1120.0414522744252,16095.848083873687,0,40,0,0,0,0,0,0,0,0,0,0,0
2586,2013,6592282.761023045,671129.0361835642,43925.94866451401,74068.05768140558,1513.9559890029486,13936.7439755052,0,56,0,0,0,0,0,0,0,0,0,0,0
2586,2014,6591708.011261625,670621.600194777,44362.0466431899,73977.34425186097,2018.9383826325745,14163.562782951698,0,61,0,0,0,0,0,0,0,0,0,0,0
2586,2015,6591032.132017448,670548.5330222955,44360.19029525901,74050.82694541536,2842.9778959085334,14024.84334071127,0,53,0,0,0,0,0,0,0,0,0,0,0
2586,2016,6590519.938120586,670450.5767750298,44469.35998796055,74122.28065352891,3696.4295260075405,13594.918453924513,0,59,0,0,0,0,0,0,0,0,0,0,0
2586,2017,6590944.168267631,670792.4984287829,44236.110629706476,74098.901961499,3429.2024389931858,13345.62179042493,0,66,0,0,0,0,0,0,0,0,0,0,0
2586,2018,6590940.759388083,670746.747084349,44198.27816411181,74085.33941812623,3271.4519303418297,13604.92753202574,0,65,0,0,0,0,0,0,0,0,0,0,0
2586,2019,6591214.3946244335,670581.6134396985,44354.307823168114,74078.34478851652,2776.570324217139,13849.272517003159,0,58,0,0,0,0,0,0,0,0,0,0,0
2586,2020,6591082.15155844,668671.9157375325,45898.254762302066,74325.10189827792,3059.55990936368,13793.51965112013,0,81,0,0,0,0,0,0,0,0,0,1,0
2586,2021,6589093.550798461,668099.7520218664,45584.1067008739,74864.36007741727,5477.894573699305,13723.839344719514,0,69,0,0,0,0,0,0,0,0,0,0,0
