id_registry,year,Forest Formation,Floodable Forest (beta),Wetland,Grassland,Pasture,"River, Lake and Ocean",Savanna Formation,Forest Plantation,Urban Area,Mining,Not_Observed,Rocky Outcrop,Other Temporary Crops,Palm Oil (beta),Soybean,Mosaic of Uses,Other non Vegetated Areas,Coffee,Other Perennial Crops,Mangrove,"Beach, Dune and Sand Spot",Hypersaline Tidal Flat,Sugar cane,Cotton (beta)
1571,2005,1566206.1659422752,98.68136369477725,77.67289334535599,213.58614971861243,129372.5724699433,4842.971916724229,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1571,2006,1554135.6541077218,98.24566563259576,106.03815496712924,203.58614971861243,141500.40547096086,4769.72118670051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1571,2007,1547432.8384550633,98.24566563259576,127.25167996436356,155.58614971861243,148028.28451337395,4971.444271948771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1571,2008,1542541.8613915886,99.01717742573236,115.74957252293824,150.58614971861243,152786.04326693047,5120.393177515129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1571,2009,1540295.856736011,98.46898862015225,100.41352784633636,162.58614971861243,155015.09231166073,5141.233021844295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1571,2010,1537245.3761861126,97.34104064892745,121.2161663249135,149.58614971861243,157973.5181291148,5226.613063781639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1571,2011,1533766.3521570642,96.16123998950934,94.96547653526068,178.5390303246677,161243.02394829362,5434.608883494278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1571,2012,1530804.6404094263,97.0052270371816,119.95927383750676,187.5390303246677,164126.1920972771,5478.314697798574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1571,2013,1525410.1561870915,97.0052270371816,60.03150936216116,177.5390303246677,169629.31050405485,5438.990818414604,0,0,0,0,0.6174594163894653,0,0,0,0,0,0,0,0,0,0,0,0,0
1571,2014,1524292.0083365946,96.59185291122412,37.968779884278774,203.99627174064517,170526.63939168135,5656.4461028894875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1571,2015,1520606.8480521748,95.12918252538655,60.9931907877326,185.5390303246677,174096.35158585774,5760.789694031118,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
1571,2016,1510625.8153380605,96.027293466439,78.97198107466102,187.5390303246677,184206.31721006223,5608.818581795669,0,0,0,0,0.7171196341514587,0,9.444181283237413,0,0,0,0,0,0,0,0,0,0,0
1571,2017,1489545.8724032347,96.027293466439,75.06245736777782,209.5663714185357,205268.93822246644,5525.6969458594685,0,0,0,0,0,0,92.48704188806003,0,0,0,0,0,0,0,0,0,0,0
1571,2018,1467860.654626336,92.69107583950972,76.04400408174843,182.47970550507307,226682.00262260935,5791.571809050714,0,0,0,0,0,0,128.20689227920957,0,0,0,0,0,0,0,0,0,0,0
1571,2019,1413410.1086056705,88.63484676968073,104.672893345356,155.58614971861243,281029.4298680942,5896.981671779504,0,0,0,0,0,0,128.23670032364316,0,0,0,0,0,0,0,0,0,0,0
1571,2020,1320432.6175903496,88.4265998233459,99.9254300892353,156.5712022446096,374021.496260028,5886.376952842897,0,0,0,0,0,0,128.23670032364316,0,0,0,0,0,0,0,0,0,0,0
1571,2021,1201551.303160062,89.35175426345086,128.67484882473946,181.58614971861243,492273.52599129296,5932.1600987846905,0,0,0,0,0,0,657.0487327550072,0,0,0,0,0,0,0,0,0,0,0
1571,2022,1134022.8468552432,79.3357255984447,22,160.58614971861243,558923.7202024554,6767.362562874195,0,0,0,0,0,0,837.7992398117203,0,0,0,0,0,0,0,0,0,0,0
1654,2000,1648957.231161384,12645.969701515363,193.9315484762192,788.6591286659241,419.487967133522,16231.201172755362,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1654,2001,1649011.1726176422,12662.47953675859,207.2050747871399,789.7186926603317,392.487967133522,16175.416790948511,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1654,2002,1648829.111278562,12560.23394410484,217.00791841745377,788.60038459301,342.7469778060913,16504.780176447035,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1654,2003,1648335.8743548673,12618.857740627456,213.5187990069389,800.2300096750259,963.362332224846,16317.637443528773,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1654,2004,1647299.6616519932,12601.283270822692,197.21226501464844,808.6553257107735,1984.8655795492232,16355.802586839796,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1654,2005,1643408.7196172115,12545.61512880199,209.9294031858444,774.301128923893,5713.167537812667,16597.747863994242,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1654,2006,1619034.7695676668,12534.098872529195,209.01480877399445,829.1839720010757,30038.187610775167,16602.22584818423,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1654,2007,1615602.9053855224,12495.790353285003,204,797.3927911520004,33402.07913535827,16744.313014612795,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1654,2008,1615614.6513066853,12528.20409082048,253.18489634990692,776.5799205303192,33396.665550799975,16664.194914744498,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1654,2009,1615263.7944536472,12567.623720573116,200.5801082253456,775.9750829935074,33787.69120067538,16637.816113815905,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1654,2010,1612136.1891284252,12607.40531902187,203.5916503667831,828.6286798715591,37044.14248824299,16416.523414002062,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1654,2011,1612398.7561567689,12592.360454188514,183.52105355262756,840.0133254528046,36748.504055740246,16472.325634227396,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1654,2012,1613989.079737006,12621.509627150226,142.5716531276703,861.360141992569,35056.9597346484,16560.999786005617,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1654,2013,1613760.0732969623,12689.51845489614,147.9784963130951,890.730516910553,35413.43686977022,16330.74304507792,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1654,2014,1612837.4486696704,12611.97543005817,135.92940318584442,878.6553257107735,36208.96325400465,16560.50859730065,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1654,2015,1605915.4129545672,12542.251628028083,176,865.6553257107735,43001.797346740896,16731.363424883486,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1654,2016,1596652.3193162254,12581.821317480732,212.46878296136856,899.63695281744,52373.70733280101,16512.526977644564,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1654,2017,1593850.5044776043,12511.927797363924,166.53621369600296,900.7024108171463,55169.20155672647,16630.60822372258,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1654,2018,1573031.7340152224,12515.460285531211,155.49885594844818,916.6553257107736,76029.38399008135,16581.748207436205,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1654,2019,1534257.896277133,12500.174390541244,118.33742964267732,900.6292120218277,114697.94198444,16756.50138615191,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1654,2020,1520013.3868010945,12486.025685475994,141.0589581131935,891.2284322977066,128938.35927122594,16761.421531723143,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1654,2021,1507765.6200732545,12527.161086188484,262.98753076791763,938.374718785286,141188.81687346377,16546.520397470595,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1654,2022,1455464.6380152325,12808.696699784923,29,743.7202504873276,193934.88418520128,16233.541529224516,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1686,2000,2098149.6552092563,2405.6001391895115,731.5251742968685,166,12297.180699060673,10141.00585353712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1686,2001,2097075.7556101717,2363.134391296655,843,174,13479.045325954445,9956.031747917705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1686,2002,2095694.6596275752,2336.128189135343,873.0007083187229,109,14698.765864818448,10179.412685492658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1686,2003,2093582.6488941445,2288.128189135343,919,139,16843.060214887,10119.12977717357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1686,2004,2091025.706571148,2123.128189135343,1269,120,19337.466521955652,10015.66579310136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1686,2005,2087980.590061566,2014.6037231571972,1366.5251742968685,129,22497.583031537568,9902.66508478264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1686,2006,2085295.0678897295,1945.6037231571972,1138.5251742968685,190,25423.10520337391,9898.66508478264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1686,2007,2083495.5078011453,1926.6037231571972,1255.5251742968685,220,27205.665291958463,9787.66508478264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1686,2008,2082065.7740156504,1908.6037231571972,1507.5251742968685,366,28276.399077453625,9766.66508478264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1686,2009,2080056.7042961991,1843.6037231571972,1551.5251742968685,302,30191.468796904406,9945.66508478264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1686,2010,2078202.4097744063,1900.1281891353428,1696,415,32025.76331869749,9651.66579310136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1686,2011,2076896.2162711343,1967.257390011102,1501,448,33256.827621093755,9821.66579310136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1686,2012,2075348.3636858112,1946.257390011102,1407.000708318723,480,35028.67366954009,9680.67162165942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1686,2013,2073672.4768231648,2032.1942373998463,927,486,36777.63886455109,9995.65715022484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1686,2014,2070980.3453773009,2021.1942373998463,986,407,39536.75513066177,9959.672329978144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1686,2015,2068366.902642225,2040.6697714217007,950.5251742968684,440,42212.19786573772,9880.67162165942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1686,2016,2065047.7208161943,2108.1942373998463,890.0007083187229,542,45531.63831191091,9771.413001516485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1686,2017,2059749.306071011,2107.1942373998463,944.0007083187228,568,50751.3616319499,9771.104426661155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1686,2018,2052232.57011285,2045.6697714217007,898.5251742968685,580,58323.097590110585,9811.104426661155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1686,2019,2040256.663668822,1896.9445953853428,1134.5251742968685,565,70436.4143663471,9601.419270489016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1686,2020,2032301.0523094416,1813.9445953853428,1088.5251742968685,621,78450.0910503914,9616.3539458249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1686,2021,2022651.4132407687,1681.4953838773072,1115.5251742968685,557,87910.80615882775,9974.727117569768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1686,2022,2012007.2055249496,1737.4439793415368,694.2984238471836,565,98242.08482906096,10644.93431814114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1811,2000,4363784.13846826,818919.3527134956,657972.587802253,35999.76769857446,82015.13150929127,1161252.2050415557,3940.4409472942352,23034.583970909196,7635.878436386585,2224,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1811,2001,4367717.062209826,811488.9476406409,679680.1569302633,36919.313990385854,74423.40234296003,1146390.1118838324,3968.4409472942352,25130.563160245496,8718.087482571602,2342,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1811,2002,4360690.616727074,806487.5016076535,679612.231869229,36159.47937476414,76050.4133018438,1155860.7335674856,4217.440947294235,25737.26673907526,9515.40245360136,2447,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1811,2003,4356233.22048049,832500.6760199126,642564.1145984746,36504.88226928341,78078.8113749286,1167917.1953605935,4248.440947294235,26418.92028963678,9788.82524740696,2500,0,0,23,0,0,0,0,0,0,0,0,0,0,0
1811,2004,4351257.993756057,831379.0202021431,653230.8404345572,47905.65950580756,86205.9276570671,1142681.5642137344,4243.440947294235,26987.412357450652,10137.270756602287,2561,0,0,187.9567573070526,0,0,0,0,0,0,0,0,0,0,0
1811,2005,4351940.805336176,835024.9891259802,632909.4274719504,60231.30860745197,90118.89908295384,1141593.150490442,4190.440947294235,27807.353896142173,10241.73665368557,2546,0,0,173.97497594356537,0,0,0,0,0,0,0,0,0,0,0
1811,2006,4353611.89751221,864853.9077655846,602671.6522192012,50433.235295055434,85080.26998034713,1154783.6281315335,3869.4409472942352,28492.606648386645,10372.448088407516,2552,0,0,57,0,0,0,0,0,0,0,0,0,0,0
1811,2007,4350010.0069659185,894348.805086758,587255.6753318431,34178.2042780465,78300.18690407404,1166906.9164653183,3746.4409472942352,28716.30119961612,10508.549409151075,2787,0,0,20,0,0,0,0,0,0,0,0,0,0,0
1811,2008,4342193.549323638,905303.9453379082,572067.6903445871,30529.47386212985,77919.66711769556,1178259.3367793,3680.4409472942352,33454.93324858062,10578.049626886845,2731,0,0,60,0,0,0,0,0,0,0,0,0,0,0
1811,2009,4332485.6599962115,894220.5201504332,601378.6684900718,32885.531543839374,87962.20233587944,1156304.4605460668,3903.4409472942352,33645.922473968196,11043.680104255676,2792,0,0,156,0,0,0,0,0,0,0,0,0,0,0
1811,2010,4319116.401865216,881103.4469736362,611922.6973143818,41709.190824895864,104218.06361558467,1145807.3758416902,3984.4409472942352,34509.922473968196,11228.24657291174,2938,0,0,240.3001584410667,0,0,0,0,0,0,0,0,0,0,0
1811,2011,4312196.554453443,870429.9177242033,623779.6472359134,40818.23479687399,112734.06416853884,1143368.597988159,4006.4409472942352,34853.9280254256,11332.341187238691,3016,0,0,242.36006093025208,0,0,0,0,0,0,0,0,0,0,0
1811,2012,4307569.547823386,868774.6510045498,627564.995798022,40155.93553876493,110482.626203915,1147374.9967140034,4179.440947294235,35346.9280254256,11618.84596723318,3221,0,0,489.1185654252768,0,0,0,0,0,0,0,0,0,0,0
1811,2013,4305725.653234513,885868.3267758226,594898.1343669894,45208.6098402082,112296.63395627204,1155833.9355118829,4228.440947294235,36847.33289438598,11739.31533151865,3211,0,0,920.703729134053,0,0,0,0,0,0,0,0,0,0,0
1811,2014,4305209.133219694,892039.1572625679,600823.9290984707,47907.31358241336,117387.95787075396,1134591.185799854,4298.440947294235,38389.147636802125,11796.463784754276,3323,0,0,1012.3573854155838,0,0,0,0,0,0,0,0,0,0,0
1811,2015,4293362.669171364,882309.8979329659,608258.797929573,51410.12100470869,133628.8215865508,1128202.92898454,4284.440947294235,39234.46938046925,11903.223902881144,3352,0,0,830.7157476730645,0,0,0,0,0,0,0,0,0,0,0
1811,2016,4283373.28481234,884325.3814016975,613045.6346033274,51168.572089939145,140457.7845611606,1120033.5534371922,4180.440947294235,44158.983135031725,11992.41805267334,3374,0,0,668.0335473641753,0,0,0,0,0,0,0,0,0,0,0
1811,2017,4283408.146723796,905173.8253588782,601827.8187235192,43564.5321728026,135063.00624684076,1119807.3608676572,4206.440947294235,47786.64511960391,12068.276880264282,3401,0,0,471.0335473641753,0,0,0,0,0,0,0,0,0,0,0
1811,2018,4287906.416212918,903030.9762953063,612017.5702524349,42134.15141004359,133027.13550952653,1109308.324235601,4268.440947294235,48891.76112489049,12162.317735671995,3405,0,0,625.9928643330932,0,0,0,0,0,0,0,0,0,0,0
1811,2019,4279664.768818239,882604.3689290726,620775.0395443011,50341.32540625776,137307.0701179165,1108963.688570959,4219.440947294235,56461.26242029814,12233.12183368206,3408,0,0,800,0,0,0,0,0,0,0,0,0,0,0
1811,2020,4274273.078043669,856528.2684604746,658328.1986713967,44757.29616782977,134665.83245671872,1111077.1530552653,4287.440947294235,56459.92286467699,12253.895920693874,3411,0,0,736,0,0,0,0,0,0,0,0,0,0,0
1811,2021,4268555.488994726,902420.450002312,608034.4508845959,42590.29668593849,130664.49706430869,1127444.5883243105,4258.440947294235,56560.69884407667,12198.007632672789,3413,0,0,638.1672077849507,0,0,0,0,0,0,0,0,0,0,0
1811,2022,4261884.230462532,978401.529181602,472379.31808484474,23996.873977038893,169042.15116612852,1175477.466624115,2538.537836968899,56643.11598396448,12319.848623991013,3416,0,0,679.0146468356252,0,0,0,0,0,0,0,0,0,0,0
1953,2000,2810920.9656493273,0,1147.430513560772,248.03043320029977,1679382.3281411752,10188.267120260743,238.9214409813285,0,10,0,0,0,265,0,320,0,0,0,0,0,0,0,0,0
1953,2001,2740967.750338263,0,589.4305135607719,36,1747776.2137903934,10937.627215307206,102.92144098132847,0,10,0,0,0,1849,0,452,0,0,0,0,0,0,0,0,0
1953,2002,2651302.967814561,0,783.6125783026218,153,1834182.111924017,10632.613325517625,197.8662441521883,0,10,0,0,0,4324.771411955357,0,1134,0,0,0,0,0,0,0,0,0
1953,2003,2513638.078499776,0,877.2018666565418,143,1962935.6933018495,10395.479447800666,211.8662441521883,0,10,0,0,0,11934.623938270845,0,2575,0,0,0,0,0,0,0,0,0
1953,2004,2434789.0230679116,0,489,104,2034879.319023892,9948.86181505397,63.55286459624767,1,10,0,0,0,18355.838095881976,0,4080.3484311699863,0,0,0,0,0,0,0,0,0
1953,2005,2392422.398178567,0,840.4305135607719,142.5892235636711,2064715.425640807,9422.06869797036,111.55286459624767,9,18,0,0,0,22458.29610434454,0,12581.182075095838,0,0,0,0,0,0,0,0,0
1953,2006,2325371.3469505743,0,946.03331546369,96,2126865.566424109,10350.79849324748,105,19.749499797821045,26,0,0,0,23135.6149713872,0,15804.833643925853,0,0,0,0,0,0,0,0,0
1953,2007,2214497.1198462513,0,1321.3468874285463,103.73251297324896,2226970.52322428,10208.813761178404,31,1969.748809158802,26,0,0,0,38658.65825723555,0,8934,0,0,0,0,0,0,0,0,0
1953,2008,2136240.849132263,0,1205.0538653731346,99,2294551.8324894323,10151.486525502056,17,4620.595952570438,28,0,0,0,44026.696513623705,0,11780.428819741355,0,0,0,0,0,0,0,0,0
1953,2009,2141271.101030274,0,1186.430513560772,146,2281626.421903149,10312.97791927494,81,7458.059624433517,28,0,0,0,47479.80779722124,0,13131.144510592569,0,0,0,0,0,0,0,0,0
1953,2010,2201897.0763005833,0,1361.430513560772,161,2207216.196957446,9739.666262770072,87,9900.050578951836,28,0,0,0,54990.9678122697,0,17339.554872923763,0,0,0,0,0,0,0,0,0
1953,2011,2212697.449052448,0,1337.9901820782106,62,2191096.30215875,9950.231578761712,101,11315.432565590369,28,0,0,0,47066.82319321833,0,29065.714567658724,0,0,0,0,0,0,0,0,0
1953,2012,2240370.0888954797,0,1232.7312822714448,61,2152438.2291812613,9447.374093951656,91,13109.335243456995,34,0,0,0,53296.707126304515,0,32640.477475780295,0,0,0,0,0,0,0,0,0
1953,2013,2235716.7804453126,0,1498.0228775069118,159,2122101.0239823214,8612.510721402243,37,27672.7693701135,43,0,0,0,69407.66979988092,0,37473.16610196815,0,0,0,0,0,0,0,0,0
1953,2014,2264725.099964595,0,1785.6490230909549,34,2048244.0334288664,8599.2022676263,37,27856.7693701135,47,0,0,0,88755.01285697322,0,62637.176387240565,0,0,0,0,0,0,0,0,0
1953,2015,2253973.951453523,0,1137.0047184429131,70,1986995.1305914,8105.015964688733,47,29144.559912894852,46,0,0,0,139856.85120114914,0,83345.429456407,0,0,0,0,0,0,0,0,0
1953,2016,2219146.307270243,0,1276.8586692265235,86,1964401.2232111231,7850.936973201111,60,29986.21559837926,48,0,0,0,134354.9883472248,0,145510.413229108,0,0,0,0,0,0,0,0,0
1953,2017,2231586.386983599,0,1243.6658184579574,21,1887315.0606064412,8009.225327419117,98,27929.67321507819,50,0,0,0,178247.99647361826,0,168219.93487389194,0,0,0,0,0,0,0,0,0
1953,2018,2294802.3940821243,0,1549.940786294639,94,1792593.2881567709,7791.23594580777,191,29986.505890130997,55,0,0,0,188244.320452974,0,187413.25798440288,0,0,0,0,0,0,0,0,0
1953,2019,2334337.3857066995,0,3667.959139451385,62,1749281.4854857982,8230.561187731102,440,32232.15982323885,71,0,0,0,183187.19328843377,0,191211.1986671528,0,0,0,0,0,0,0,0,0
1953,2020,2357446.4591987683,0,1513.322851344943,41,1720226.859444623,8358.574535438791,415,32268.78543537855,79,0,0,0,176231.3284645245,0,206140.61336842773,0,0,0,0,0,0,0,0,0
1953,2021,2326775.320361323,0,1723.2096613794563,102,1750974.2341544218,7186.182459997013,618,34248.09165696456,81,0,0,0,84997.58433271332,0,296015.32067170617,0,0,0,0,0,0,0,0,0
1953,2022,2286751.8533546077,0,359.017048060894,25,1789007.2443708256,7124.442542777164,1183.1043324619532,34495.277809184336,110,0,0,0,84059.37169840925,0,299605.6321421789,0,0,0,0,0,0,0,0,0
2252,2000,8002952.289609894,363902.595181353,6428.8430506302975,42,18949.203944467063,285117.93604345387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2252,2001,8002676.036877538,365377.1720054369,6553.409816728439,61,20069.513834853715,282655.73529524123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2252,2002,8002722.390323603,368214.6145325327,6165.56081461953,27,17994.237475509814,282269.06468353374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2252,2003,7999593.402273433,368638.12882862386,6265.000386164989,2,21421.015096845163,281473.3212447311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2252,2004,7995798.112951199,367579.5022932832,6555.435172544327,18,26196.836712950433,281244.98069982184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2252,2005,7990536.195778087,367448.48990184674,5934.13390921196,88,30763.834255711932,282622.2139849416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2252,2006,7983209.312193272,368524.67741354555,6089.075663314667,45,39328.21852687646,280196.58403279027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2252,2007,7977208.81104072,368193.2343177884,5880.753181801643,7,45683.38927341432,280419.68001607456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2252,2008,7970240.975225866,367984.65271961415,6485.937763796654,133,53567.29014834376,278981.011972178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2252,2009,7960694.78760097,364001.7573661595,6855.084341066598,702,65173.35611958897,279965.8824020135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2252,2010,7955494.57494329,364101.5724854246,6499.035115408013,665,70226.14303434653,280406.5422513294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2252,2011,7953850.559969668,365853.9434838794,7000.051013575401,165,71231.9382860893,279291.3750765859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2252,2012,7955142.345826623,367033.8476741296,7539.077436493244,51,68828.75696211374,278797.8399304389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2252,2013,7955785.849033728,368487.0598942787,6377.02127306303,183,68991.70528410022,277568.2323446288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2252,2014,7954312.226716281,370729.42888083874,6863.418952868786,146,72350.45375673774,272991.3395230728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2252,2015,7951134.386324872,371619.1583556068,6424.274939285126,120,75433.25472099216,272661.7934890422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2252,2016,7946852.895152238,373214.846595737,6397.339877144899,128,80463.41881099988,270336.3673936785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2252,2017,7941277.749734724,373622.8678880956,6710.659135939088,140,86841.35762796742,268800.23344307253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2252,2018,7929294.211371535,374100.1963047791,11006.102659834083,123,99520.16835511992,263349.1891385303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2252,2019,7912148.8449773425,376292.40159194224,7967.514948950615,81,115341.67078451211,265561.43552705133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2252,2020,7881301.4295723345,376464.83559542015,10812.563310574276,813.4799635953968,144880.38849476527,262980.17089310894,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2252,2021,7862628.989960678,377866.0649407213,10525.60161964735,2709.9532081190264,161127.62808428553,262355.63001634786,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2252,2022,7810633.670372563,376376.0106534973,6577.221260430582,2812.9532081190264,211327.89534203528,269455.11699315364,186,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0
2373,2000,2312257.4940176858,259235.80527288196,10903.519297890363,4716.661039665226,222.28536349534988,61706.37477793963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2373,2001,2312329.8195627583,258786.09135514227,10434.686460912228,4714.661039665226,188.3938085436821,62588.487542536575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2373,2002,2312380.228749539,259613.3441006216,12169.20558977127,4746.661039665226,149.5681803226471,59983.13210963877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2373,2003,2312192.2377705825,259559.8968642625,12398.604490995407,4729.661039665226,82.24344211816788,60079.496161934454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2373,2004,2312243.910935195,259780.48146658865,12189.608817517756,4736.661039665226,121.66156738996506,59969.81594320154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2373,2005,2312516.999906393,259984.6667675349,14346.17973345518,4757.661039665226,185.98625272512436,57250.646069785114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2373,2006,2312554.293041261,259974.30814903704,13179.871857464314,4733.661039665226,339.6534516811371,58260.35223044967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2373,2007,2311414.223135551,259917.6822783622,13219.499662667513,2498.1523925736547,3604.663972271025,58387.918328132946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2373,2008,2311183.9317836068,259917.3647719297,12583.600066274405,2299.0326067879796,3935.89749537164,59122.313045587856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2373,2009,2310810.341200289,259259.8602572196,11083.17960088048,2237.992098517716,4099.82558034116,61550.94103231048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2373,2010,2311010.1181869474,260092.7398686382,14464.301431179048,2056.979558352381,4573.571292684764,56844.42943175649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2373,2011,2311215.314372119,260373.44616633383,13063.384081602097,2028.979558352381,4579.595222340316,57781.42036881065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2373,2012,2311447.3303949437,260499.77860492197,13240.456723451614,2771.979558352381,3726.1193935436904,57356.47509434493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2373,2013,2312089.7335769734,260936.43291607228,12004.210133045912,2816.17611688748,3365.574618713349,57830.01240786584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
