id_registry,year,Forest Formation,Floodable Forest (beta),Wetland,Pasture,"River, Lake and Ocean",Grassland,Savanna Formation,Urban Area,Not_Observed,Other Temporary Crops,Mining,Rocky Outcrop,Forest Plantation,Mosaic of Uses,Sugar cane,Other non Vegetated Areas,Soybean,Palm Oil (beta)
2551,2010,6416556.899194633,10861.486314827853,6899.031034422343,79502.71837758752,26058.737307841882,6564.101743070215,26,0,0,8.010722891427577,0,53,0,0,0,0,0,0
2551,2011,6407357.6856831405,10851.100489129938,6441.255856867376,87746.04428191794,28232.498561738677,5769.500763129854,26,0,0,52.89905935060233,0,53,0,0,0,0,0,0
2551,2012,6397475.833601276,10630.099565060007,6701.5738016509895,96425.40026869343,29409.328062826826,5676.219528837531,26,0,0,132.52986692916602,0,53,0,0,0,0,0,0
2551,2013,6383299.681414719,10782.026420528387,5593.122792371008,110554.89217763279,29552.12472441688,6542.1011636912535,26,0,0,127.03600191604346,0,53,0,0,0,0,0,0
2551,2014,6363557.386226995,10660.257936778715,5860.2910945695,128411.0447184162,31279.56448837081,6515.008327498474,26,0,0,167.43190264585428,0,53,0,0,0,0,0,0
2551,2015,6346046.195746639,10714.61916730525,6276.327057922221,146229.29864815954,29645.705590194324,7342.893071347383,26,0,0,195.94541370659135,0,53,0,0,0,0,0,0
2551,2016,6331603.134168234,10889.50014761293,7103.35051192559,160642.52095511797,28326.061510046224,7756.596677825357,26,0,0,129.82072451291606,0,53,0,0,0,0,0,0
2551,2017,6313074.33649475,11024.246506828746,6848.562984229949,179074.2080906778,28039.495827113384,8237.02092725613,26,0,0,153.11386441765353,0,53,0,0,0,0,0,0
2551,2018,6291350.3666100735,10763.228808207368,6489.433874076109,200427.39312876528,29268.81317894779,8052.083748552188,26,0,0,99.66534665226936,0,53,0,0,0,0,0,0
2551,2019,6248038.994564606,10784.870539882879,8198.934954560536,244384.38770118717,26006.665178281157,8893.216787938904,26,0,0,143.91496881842613,0,53,0,0,0,0,0,0
2551,2020,6204310.10385008,10651.8819565318,7068.3914534544065,288023.6104165721,27398.533869266663,8855.752771825297,27,0,0,141.71037754416466,0,53,0,0,0,0,0,0
2551,2021,6164038.603759356,10522.36922009148,8310.552428087482,327248.6518020427,26904.640639012054,9267.649313239022,27,0,0,157.5175334457308,0,53,0,0,0,0,0,0
2551,2022,6115903.785435688,10124.694093869437,1717.14977261507,376419.1181049875,33798.064214354126,8332.6555403153,33,0,0,148.5175334457308,0,53,0,0,0,0,0,0
2558,2000,5173368.011118162,264084.01786754275,38408.30869321467,109084.30494537915,35173.74689142415,924.4670755267143,127,0,0,0,0,0,0,0,0,0,0,0
2558,2001,5177725.786878349,266414.5929751306,37962.29493170732,103427.54296821932,34477.105465082335,1061.5333727607504,101,0,0,0,0,0,0,0,0,0,0,0
2558,2002,5177896.234135736,276147.3852460475,36696.59242190176,93942.20261137008,34789.45259616871,1602.9895800258964,95,0,0,0,0,0,0,0,0,0,0,0
2558,2003,5175091.774143749,280494.16618274176,35865.58239618445,93704.08894569166,34230.48684837039,1684.7580745127052,99,0,0,0,0,0,0,0,0,0,0,0
2558,2004,5169303.908644268,277156.04615552194,37870.29193848066,101751.67475076001,33931.60387402221,1054.331228196621,102,0,0,0,0,0,0,0,0,0,0,0
2558,2005,5160289.214437083,279434.36358450726,37165.23903852128,109067.8527046984,34064.94437271602,960.2424537241459,99,0,0,89,0,0,0,0,0,0,0,0
2558,2006,5152186.537861927,279597.89375411044,37568.741943805915,117485.82704502341,33315.89510085772,782.9608855247498,117,0,0,115,0,0,0,0,0,0,0,0
2558,2007,5145800.958468328,279117.78024808504,38066.625967857515,123902.14281297059,33280.35904071268,694.9900532960892,129,0,0,178,0,0,0,0,0,0,0,0
2558,2008,5138911.913904296,278006.4093556885,37740.68486894711,130659.00845066058,32877.328774244634,874.5112374722958,122,0,0,1977.9999999403954,0,0,0,0,0,0,0,0
2558,2009,5120485.093694829,269707.0151234701,37404.35081688997,154135.49628516554,33492.38902788797,2231.5375745068304,174,0,0,3539.9740685001016,0,0,0,0,0,0,0,0
2558,2010,5108961.773121885,268379.2406630181,37500.24032487499,167098.7195685671,33857.92509575283,2091.9837486515753,175,0,0,3104.9740685001016,0,0,0,0,0,0,0,0
2558,2011,5111720.407624682,273271.1814975531,38884.24473195721,162028.64965960255,33218.15354539732,989.2195320576429,143,0,0,915,0,0,0,0,0,0,0,0
2558,2012,5116141.646000868,276985.71059921937,39639.04695783856,153384.87948001132,33400.872093930986,983.7014593818458,115,0,0,519,0,0,0,0,0,0,0,0
2558,2013,5113509.785076232,278758.93137417774,38123.04853088388,156249.02924862792,32930.922949250664,1091.139412078308,128,0,0,379,0,0,0,0,0,0,0,0
2558,2014,5111062.820379131,279766.02361080743,36912.68864834001,159699.62475956854,31976.516694112783,1105.1824992906768,148,0,0,499,0,0,0,0,0,0,0,0
2558,2015,5103499.25914203,280573.132346596,36782.080674091536,163636.62501853897,31736.724594458836,1350.0348893005867,160,0,0,3431.9999262340275,0,0,0,0,0,0,0,0
2558,2016,5070867.728645734,280162.7057848118,36108.66496655375,197540.4498288795,30831.529224568883,1517.7782144837547,139,0,0,4001.999926219127,0,0,0,0,0,0,0,0
2558,2017,5058302.664162575,279169.23641132377,35369.620152089745,211870.71284541607,30481.049664632534,1867.5734289939282,103,0,0,4005.999926219127,0,0,0,0,0,0,0,0
2558,2018,5052459.148139721,279956.1588831763,35312.7769991454,217775.52132287677,29942.98903772887,1895.2622823825805,103,0,0,3724.999926219127,0,0,0,0,0,0,0,0
2558,2019,5051726.6874204725,282511.2829740519,36307.853001085066,218384.77102970929,29728.142948399436,1382.1193359513782,111,0,0,1017.999881580472,0,0,0,0,0,0,0,0
2558,2020,5045391.804116809,280532.59798766277,39487.58431195567,222090.719106568,29294.25026484579,2849.7780940115917,505.12282781745307,0,0,1017.999881580472,0,0,0,0,0,0,0,0
2558,2021,5044917.556654371,283429.9533688381,38624.73547349594,214930.06154313905,29066.17646271333,8460.250379293691,734.1228278174531,0,0,675.9999999850988,0,0,0,0,0,0,330.99988159537315,0
2558,2022,5046504.707321743,284381.0955735703,38050.13689627999,212315.02525502967,30299.56282325099,7944.206011978618,651.1228278174531,0,0,692.9999999850988,0,0,0,0,0,0,330.99988159537315,0
2566,2000,735667.1962280066,0,964192.1124776283,5578.029394853635,530948.8024406703,851754.5743062649,336386.52212718705,0,40.508815502077596,0,0,0,0,0,0,0,0,0
2566,2001,735512.5137056288,0,450883.3679065605,5692.14134787373,448593.7782681156,1458985.3690334759,324860.0667129564,0,40.508815502077596,0,0,0,0,0,0,0,0,0
2566,2002,733799.8941404516,0,947450.8984345187,5755.945885639412,587206.3677966279,831505.539115171,318807.73431485484,0,41.36610284939434,0,0,0,0,0,0,0,0,0
2566,2003,730865.751677565,0,971853.9923713461,5763.698082405848,614676.1502269314,777317.9075862764,324049.73703008593,0,40.508815502077596,0,0,0,0,0,0,0,0,0
2566,2004,730246.7046608714,0,767000.7489750701,5751.342845414074,494945.8642151032,1082701.3613045728,343880.6351962193,0,41.08859286204006,0,0,0,0,0,0,0,0,0
2566,2005,730179.8199318202,0,794399.3256135723,5735.007875088842,410297.6359390725,1121138.0608471788,362777.3867678782,0,40.508815502077596,0,0,0,0,0,0,0,0,0
2566,2006,727885.8030059697,0,1454032.4913211612,5731.007875088842,473620.54504408635,399358.71774250193,363898.6719858029,0,40.508815502077596,0,0,0,0,0,0,0,0,0
2566,2007,728400.2909153574,0,1103565.1908391379,5678.616421822699,503577.1278937863,727545.4354358263,355759.71379311965,0,41.37049106255199,0,0,0,0,0,0,0,0,0
2566,2008,727483.6539783829,0,1264044.6178608697,5718.685774948688,511692.8485926409,559918.110891544,355668.4582006639,0,41.37049106255199,0,0,0,0,0,0,0,0,0
2566,2009,727272.1141693739,0,1054707.7766793382,5680.464834776016,439696.4740417134,860189.7750931411,336979.7704807077,0,41.37049106255199,0,0,0,0,0,0,0,0,0
2566,2010,726542.2599087342,0,1083788.3256113438,5626.687880890684,428247.368356254,842534.079935004,337785.46878605225,0,43.55531183376934,0,0,0,0,0,0,0,0,0
2566,2011,725095.9981091779,0,1301231.3632638892,5600.683345171397,441991.6100074384,626086.5325581405,324518.50515181856,0,43.05335447683956,0,0,0,0,0,0,0,0,0
2566,2012,726371.221710798,0,466200.9250545152,5608.77898696089,395359.1963598115,1490660.7666269795,340323.9355169517,0,42.921534096151845,0,0,0,0,0,0,0,0,0
2566,2013,726481.5425160697,0,1123334.865856733,5608.331184283528,324943.9994425141,882166.9163253304,361989.4238558006,0,42.66660938158657,0,0,0,0,0,0,0,0,0
2566,2014,723789.5385034088,0,1186257.3709403896,5621.3256772315835,471890.8885901198,688322.8609445388,348645.2523189221,0,40.508815502077596,0,0,0,0,0,0,0,0,0
2566,2015,719539.6847709285,0,1104162.3790373432,5634.4532076573705,437712.930497871,818714.8027415804,338762.98671923036,0,40.508815502077596,0,0,0,0,0,0,0,0,0
2566,2016,717356.5696498678,0,852748.3788024441,5654.76095912583,425929.3824143614,1056620.5647793545,366217.58036945696,0,40.508815502077596,0,0,0,0,0,0,0,0,0
2566,2017,716078.9834994929,0,1127965.6958059086,5707.7049079907665,395123.42534411233,815244.7797452204,364406.6476718857,0,40.508815502077596,0,0,0,0,0,0,0,0,0
2566,2018,714724.3333356406,0,1297992.733634756,5717.466850362493,443163.2181130408,594636.662433619,368292.822607192,0,40.508815502077596,0,0,0,0,0,0,0,0,0
2566,2019,712643.8829031435,0,1282802.400857144,5746.379090606941,420956.7544317144,649935.0686497438,352442.7510422579,0,40.508815502077596,0,0,0,0,0,0,0,0,0
2566,2020,709997.8463801281,0,130624.50979958836,5745.210778541637,407392.3252857158,1837103.4712136213,333663.8735170153,0,40.508815502077596,0,0,0,0,0,0,0,0,0
2566,2021,702412.7689317424,0,408510.32867960125,5809.1777663078465,366045.67618312995,1635584.9449642492,306164.3404495803,0,40.508815502077596,0,0,0,0,0,0,0,0,0
2566,2022,701112.49917779,0,1050594.033517979,5824.157959594981,341218.05214317166,1013425.9250434032,312352.56913267187,0,40.508815502077596,0,0,0,0,0,0,0,0,0
2586,2000,16298452.973769262,1550224.5833766568,149946.2452944307,9702.479378542634,415601.9227220234,162486.60769500522,92,0,0,0,0,0,0,0,0,0,0,0
2586,2001,16301919.907930134,1550235.9378386883,153194.9597572796,9790.170748685434,409772.3577753436,161489.47818578925,104,0,0,0,0,0,0,0,0,0,0,0
2586,2002,16300687.63005154,1549039.992189788,150175.63665467952,10069.003211551324,412716.51100085536,163700.03912750655,118,0,0,0,0,0,0,0,0,0,0,0
2586,2003,16298346.725793326,1548130.474008301,151143.59491926664,8302.85207684414,415723.6086662309,164390.01447834275,469.54229360818863,0,0,0,0,0,0,0,0,0,0,0
2586,2004,16303922.569520695,1551482.9923488647,149950.93480122168,8004.560556693553,405681.6256126962,166994.58710213995,469.54229360818863,0,0,0,0,0,0,0,0,0,0,0
2586,2005,16304169.806297962,1553299.2402199109,153133.00132100057,9070.537371722261,396801.5583169304,169575.12641478627,457.54229360818863,0,0,0,0,0,0,0,0,0,0,0
2586,2006,16302483.10383276,1552351.0256382297,156424.70169723956,10587.77847388679,395674.21902816754,168518.4412720254,467.54229360818863,0,0,0,0,0,0,0,0,0,0,0
2586,2007,16298001.085218124,1551848.7370633276,151946.9514849461,9484.181420562965,408543.74572502373,166245.56903032662,436.54229360818863,0,0,0,0,0,0,0,0,0,0,0
2586,2008,16295421.806355746,1550962.3496046632,152550.5488402017,11753.567760321526,408921.0340818388,166498.96329954066,398.54229360818863,0,0,0,0,0,0,0,0,0,0,0
2586,2009,16297761.132691957,1552184.1740365017,150331.77213730916,12474.874333287258,403810.49817083176,169513.81857242587,430.54229360818863,0,0,0,0,0,0,0,0,0,0,0
2586,2010,16297893.685086511,1552934.652144923,152246.62946054415,13972.276685830266,396580.40392646723,172444.62263803586,434.54229360818863,0,0,0,0,0,0,0,0,0,0,0
2586,2011,16296906.986051232,1552436.7966457792,152119.13372035566,16013.466687213988,393223.9258553113,175388.96098242013,417.54229360818863,0,0,0,0,0,0,0,0,0,0,0
2586,2012,16296532.583819212,1552450.198607692,150452.86426217481,15296.992279228449,394556.9166417611,177130.25662585074,87,0,0,0,0,0,0,0,0,0,0,0
2586,2013,16299834.897745302,1553846.8392937013,150788.85664638763,15407.587349944766,389227.261959921,177282.36924066462,119,0,0,0,0,0,0,0,0,0,0,0
2586,2014,16293990.944207394,1551877.1145884783,157950.6195574472,18995.999070379392,398457.18526219286,165105.94955002793,129,0,0,0,0,0,0,0,0,0,0,0
2586,2015,16289135.895381846,1551988.9064599238,154270.9163865993,24788.948873188052,393031.2697189024,173176.87541546178,114,0,0,0,0,0,0,0,0,0,0,0
2586,2016,16280597.084451,1551086.0632305695,154093.4755007314,35732.68514636639,383083.68647794344,181785.81742930945,128,0,0,0,0,0,0,0,0,0,0,0
2586,2017,16278365.228750676,1553207.7525713786,152714.96138079348,37918.53807334518,383169.66387480154,180988.66758492595,142,0,0,0,0,0,0,0,0,0,0,0
2586,2018,16276578.792806588,1553202.9334081109,152078.11024041488,38366.29658527025,387659.01877430704,178483.66042123016,138,0,0,0,0,0,0,0,0,0,0,0
2586,2019,16259018.302983053,1551725.8580992832,150582.42620503527,54840.27468938399,392475.6872833695,177740.26297579578,124,0,0,0,0,0,0,0,0,0,0,0
2586,2020,16243694.298071949,1546534.2889419505,156581.7699851018,71568.15146379691,383581.6283766273,184374.67539649643,170,0,2,0,0,0,0,0,0,0,0,0
2586,2021,16199326.84886776,1541917.606519479,159285.5580784488,119399.393416813,383322.84188037727,183084.97894081136,146,0,0,23.584532231558114,0,0,0,0,0,0,0,0
2586,2022,16162654.337441815,1520275.0967914346,163728.18157005074,162698.15070074107,394026.51329095504,182922.94790869212,178,0,0,23.584532231558114,0,0,0,0,0,0,0,0
2587,2000,2065121.9795222357,169969.45577867524,1717.2834826513429,310.45657308805676,5472.822297311287,46265.95657459804,20,0,0,0,0,0,0,0,0,0,0,0
2587,2001,2065508.5037142197,170025.82886227415,1632.711945321527,242.21682952484116,4762.311677076054,46684.381200143784,22,0,0,0,0,0,0,0,0,0,0,0
2587,2002,2065535.7699331194,170109.9157784334,1785.5218848400982,172.0671213241294,5017.080876769746,46236.59863407323,21,0,0,0,0,0,0,0,0,0,0,0
2587,2003,2065295.7515737999,169895.8668888832,1921.9930174817566,134.49932131014066,5143.447864175332,46458.395562909915,28,0,0,0,0,0,0,0,0,0,0,0
2587,2004,2065340.0948875404,169924.90617227365,1516.0481997487368,152.0560649841209,4807.959511082519,47097.889392930454,39,0,0,0,0,0,0,0,0,0,0,0
2587,2005,2065302.6748986559,169928.28984009658,1544.320638598525,183.8248192279716,4782.954639050638,47094.889392930454,41,0,0,0,0,0,0,0,0,0,0,0
2587,2006,2065254.6655179479,169913.14843965435,1664.3092893012217,222.76071561407295,4694.007309750771,47088.06295629162,41,0,0,0,0,0,0,0,0,0,0,0
2587,2007,2065124.9436646074,169909.40382184225,1624.841617377635,261.88408363237977,4846.991648169817,47068.889392930454,41,0,0,0,0,0,0,0,0,0,0,0
2587,2008,2065017.8532680029,169886.99026555775,1521.245078040156,334.6886264712666,4961.287597546327,47124.88939294163,31,0,0,0,0,0,0,0,0,0,0,0
2587,2009,2065130.5299076913,169828.40873946573,1558.6332078910057,385.1121881933068,4796.380792376878,47147.88939294163,31,0,0,0,0,0,0,0,0,0,0,0
2587,2010,2065063.0885504326,169860.93489207837,1738.5262561336713,372.955793495581,4802.559343478004,46999.88939294163,40,0,0,0,0,0,0,0,0,0,0,0
2587,2011,2065344.5034151904,169883.19566453635,1535.4608962208586,350.7013034944539,4575.2035561760285,47148.88939294163,40,0,0,0,0,0,0,0,0,0,0,0
2587,2012,2065429.3363346108,170115.34129309453,1698.1435273539828,331.3045710262959,4549.447302319329,46734.38120015496,20,0,0,0,0,0,0,0,0,0,0,0
2587,2013,2065631.1623864926,170093.72382727065,1583.793340704564,253.1307861879468,4449.762687749099,46846.38120015496,20,0,0,0,0,0,0,0,0,0,0,0
2587,2014,2065503.6827005623,170038.8737452367,1570.5086650921583,313.98100133351363,4554.52691618247,46874.38120015282,22,0,0,0,0,0,0,0,0,0,0,0
2587,2015,2065387.2383712458,169817.05792587824,1682.1880283726932,640.5283206114163,4456.560382298995,46864.38120015282,30,0,0,0,0,0,0,0,0,0,0,0
2587,2016,2064524.3330343522,169601.3978336005,1713.2733937556475,1755.1894749987023,4434.3792917088,46819.381200143784,30,0,0,0,0,0,0,0,0,0,0,0
2587,2017,2064337.4340657736,169569.1907851322,1646.6721513228113,1986.1630565991709,4424.253848921261,46879.240320810764,35,0,0,0,0,0,0,0,0,0,0,0
2587,2018,2064522.6402069605,169661.39118190468,1650.4286291905298,1705.1264944135946,4481.127395279925,46822.240320810764,35,0,0,0,0,0,0,0,0,0,0,0
2587,2019,2064616.5580383402,169690.80790266045,1646.5582106226211,1548.6729305881854,4498.935485588024,46855.421660760134,21,0,0,0,0,0,0,0,0,0,0,0
2587,2020,2064648.0129282386,168455.59008670744,2737.0610632648313,1604.401790125495,4423.18195543041,46983.70640479345,26,0,0,0,0,0,0,0,0,0,0,0
2587,2021,2064415.2355017816,168664.06704220004,2159.2366506870458,1880.7145367808544,4437.246945638894,47287.800256912036,27,0,0,6.653294559568167,0,0,0,0,0,0,0,0
2587,2022,2040408.864701264,166528.37464925594,2875.3908424204856,26692.643403338996,5659.53562626962,46682.209483130624,19,0,0,11.935522880405188,0,0,0,0,0,0,0,0
2620,2000,2495521.768401778,350040.7456440887,101963.31764671498,23473.565046954835,1585198.9073865472,10042.976461573271,0,709.8462654145299,0,11.255698915570974,0,0,0,0,0,0,0,0
2620,2001,2497414.4244962744,353634.1803105565,98956.78859473592,23488.758993405103,1582742.1206938971,9970.34570145607,0,719.4452055057714,0,36.31855615600944,0,0,0,0,0,0,0,0
2620,2002,2497598.377792509,357475.2065556191,98056.03091187833,20834.215993377522,1582943.4139149566,9301.665077466168,0,728.4094489401409,0,25.06285724043846,0,0,0,0,0,0,0,0
2620,2003,2496163.8090657676,361019.64445333864,97159.10914125235,20928.048775839245,1581601.5011692063,9359.296971131465,0,730.9729754513332,0,0,0,0,0,0,0,0,0,0
2620,2004,2490784.223097257,359315.7077902652,97863.17827884792,27259.037454339323,1581597.9283765075,9412.898105829954,0,729.4094489401409,0,0,0,0,0,0,0,0,0,0
2620,2005,2487510.231386167,358937.1747112446,96648.99868131375,30983.488060720996,1582797.4722201447,9353.991609662073,0,731.0258827338198,0,0,0,0,0,0,0,0,0,0
2620,2006,2481951.876217939,361196.1264840931,97330.99969925798,37134.009637374176,1579372.8505540902,9248.220368825947,0,728.2995904067734,0,0,0,0,0,0,0,0,0,0
2620,2007,2477146.7345632017,362408.90349882696,96146.31838919599,40217.74406735371,1581086.8051667167,9224.095997711014,0,731.7808689808676,0,0,0,0,0,0,0,0,0,0
2620,2008,2475027.61824887,362848.54604446876,97402.62058272997,43558.80805832859,1577857.7204375723,9340.451342530301,0,754.4029265659133,0,172.21491092070937,0,0,0,0,0,0,0,0
2620,2009,2468073.8039570823,357916.9263338982,97601.86130634318,51574.40780999716,1579458.7118180997,11323.063950079064,0,762.2279327230731,0,251.37944376392807,0,0,0,0,0,0,0,0
2620,2010,2464501.1901568,357427.7561227507,96435.19943075167,54530.77531771055,1581448.024690872,11633.784929471763,0,764.8730699734965,0,220.7788336567446,0,0,0,0,0,0,0,0
2620,2011,2464745.4925155407,361209.46387993457,98841.78969423562,51559.77059074169,1579946.3608375809,9767.11342991237,0,775.8730699734965,0,116.51853406755255,0,0,0,0,0,0,0,0
2620,2012,2467583.150186923,362136.69394093344,99716.79376318523,48835.07870617102,1578291.3590043697,9533.575573531332,0,780.3294257985631,0,85.40195107460022,0,0,0,0,0,0,0,0
2620,2013,2468732.4375232244,365381.76820985845,95704.4256398329,50157.333703116405,1576228.1015593791,9899.333421880498,5,783.7508457729796,0,70.23164892196655,0,0,0,0,0,0,0,0
2620,2014,2467325.652070899,366540.0061883891,97441.43223230656,54907.873401389814,1569394.2058310737,10554.569708565832,8,790.6431193629483,0,0,0,0,0,0,0,0,0,0
2620,2015,2463300.1203682753,367320.4986356208,93569.32036381576,61480.298666157345,1569431.045035994,11056.091956843684,15.827380537986755,789.1797872463444,0,3.5749602830037475e-4,0,0,0,0,0,0,0,0
2620,2016,2460001.9457088537,369544.23788895644,93655.48867505626,66750.1712541225,1564896.8409679395,11064.593954311495,14.827380537986755,788.6418206820467,0,245.63490152702434,0,0,0,0,0,0,0,0
2620,2017,2452322.1245827326,369952.21122233244,96157.09009886206,76274.6903581697,1560270.4017767075,10909.377613074563,17,797.8512904325703,0,261.63560967566445,0,0,0,0,0,0,0,0
2620,2018,2448493.629823526,370740.1255849933,106753.92377596763,83058.71109031115,1545784.5030032233,11014.656904159074,21,818.1967601308802,0,277.63560967566445,0,0,0,0,0,0,0,0
2620,2019,2444364.8315591947,372259.00312534766,100967.41878101265,87093.60924041181,1550609.9550297656,10671.321816147887,16.827380537986755,823.206323614178,0,156.20929595455527,0,0,0,0,0,0,0,0
2620,2020,2439295.197794423,373446.9308518588,48485.49974497888,90967.02507741899,1611986.5708859153,1784.096650126041,8.827380537986755,820.8553496206382,0,167.37881710752845,0,0,0,0,0,0,0,0
2620,2021,2435235.8000195674,375210.5905971637,49474.18511742491,93778.68369554664,1610798.1344664842,1465.0279846270278,5,839.5818540657142,0,155.37881710752845,0,0,0,0,0,0,0,0
2620,2022,2426249.3573697614,372436.9571349583,33974.672357837146,99928.36877087712,1632165.6915513193,1198.0233893147845,6,867.1026819644699,0,136.20929595455527,0,0,0,0,0,0,0,0
2709,2000,3201395.418309993,24.695981267632305,1347.656274766694,904.7637201589844,92961.32697021322,174.82447547465563,0,0,0,0,0,57.16575671732426,0,0,0,0,0,0
2709,2001,3183425.0559272408,26.695981267632305,1577.0209120504987,19090.59384144432,92575.78242151608,113.53664835531526,0,0,0,0,0,57.16575671732426,0,0,0,0,0,0
2709,2002,3172246.3492937484,25.450827602089703,1295.503953367006,30192.850331695776,92802.38722908586,246.1440963753339,0,0,0,0,0,57.16575671732426,0,0,0,0,0,0
2709,2003,3133725.3284430997,25.450827602089703,1289.4456215532337,68594.84863665319,93065.67766614379,107.93453682214022,0,0,0,0,0,57.16575671732426,0,0,0,0,0,0
2709,2004,3129788.5240977905,24.450827602089703,1367.6812360966578,72795.00718863255,92641.91633568336,191.10604606930428,0,0,0,0,0,57.16575671732426,0,0,0,0,0,0
2709,2005,3123650.801060059,23.695981267632305,1386.544266617857,79131.25969187943,92386.2935696183,230.091162431876,0,0,0,0,0,57.16575671732426,0,0,0,0,0,0
2709,2006,3121185.698722566,22.695981267632305,1389.1622539861128,81815.8023650229,92282.60974944956,112.71665958211088,0,0,0,0,0,57.16575671732426,0,0,0,0,0,0
2709,2007,3120313.6275927485,24.450827602089703,1509.9267044998705,82572.71712919741,92217.7040467561,170.25943107053897,0,0,0,0,0,57.16575671732426,0,0,0,0,0,0
2709,2008,3119857.624721481,24.450827602089703,1401.2958220851506,82825.42656443422,92535.17238358792,164.71541268378493,0,0,0,0,0,57.16575671732426,0,0,0,0,0,0
2709,2009,3119927.4384458046,24.450827602089703,1521.6734296215254,83031.7982078093,92158.30969977645,141.01512126063608,0,0,0,3,0,58.16575671732426,0,0,0,0,0,0
2709,2010,3120098.964081177,25.450827602089703,1459.9268166817783,82823.93138120518,92207.29527652245,185.93537592876964,0,0,0,6.18197275698185,0,58.16575671732426,0,0,0,0,0,0
2709,2011,3121050.3997683222,26.450827602089703,1543.1633622941117,81878.826584183,92160.8226802241,141.8405364920327,0,0,0,6.18197275698185,0,58.16575671732426,0,0,0,0,0,0
2709,2012,3121547.6011813325,26.450827602089703,1473.044886621301,81337.38334497534,92292.98514338073,125.03837520536035,0,0,0,6.18197275698185,0,57.16575671732426,0,0,0,0,0,0
2709,2013,3123101.369999517,26.450827602089703,1669.4959179411708,80339.49174861358,91520.36102289907,139.74235572572798,0,0,0,11.773859575390816,0,57.16575671732426,0,0,0,0,0,0
2709,2014,3125486.3199822386,25.450827602089703,1532.5503788652168,77935.2089147978,91627.211413334,189.7622422799468,0,0,0,12.18197275698185,0,57.16575671732426,0,0,0,0,0,0
2709,2015,3126796.3464958738,25.695981267632305,1515.9749706689327,76367.6757107023,91870.70009067163,225.1105099330598,0,0,0,7.18197275698185,0,57.16575671732426,0,0,0,0,0,0
2709,2016,3128645.3085368956,24.695981267632305,1504.5521765683334,74568.36807300712,91774.57785965233,265.00113172640704,0,0,0,26.18197275698185,0,57.16575671732426,0,0,0,0,0,0
2709,2017,3129203.3909837394,24.695981267632305,1541.9166012920869,73992.02441005975,91652.27331688872,175.20246586948633,0,0,0,219.18197275698185,0,57.16575671732426,0,0,0,0,0,0
2709,2018,3127862.225682992,24.695981267632305,1687.2428441568009,75525.75637218737,91288.25274977661,176.33012873679397,0,0,0,243.18197275698185,0,58.16575671732426,0,0,0,0,0,0
2709,2019,3124450.7800199115,24.450827602089703,1662.0378842140817,78872.36967899783,91399.92452578277,166.94082260876894,0,0,0,231.18197275698185,0,58.16575671732426,0,0,0,0,0,0
2709,2020,3118727.1374578993,23.450827602089703,1609.640986922339,84549.15967492109,91378.78842913052,293.1002422179808,0,0,0,226.40811318159103,0,58.16575671732426,0,0,0,0,0,0
2709,2021,3114376.0863031507,23.450827602089703,1599.7960371253102,88737.48228098941,91545.50642923762,293.18188101248234,0,0,0,212.18197275698185,0,58.16575671732426,0,0,0,0,20,0
2709,2022,3103540.957545624,24.695981267632305,167.589416757226,99870.8818247563,92503.74471097112,436.60134265781016,0,0,0,245.21490984037519,0,56.16575671732426,0,0,0,0,20,0
2870,2000,2271141.9462656523,32,183.7067141048643,300738.1200360371,2844.536489420493,9238.076520950897,429,0,0,197.2118267416954,0,2176.422471889673,0,0,0,0,59,0
2870,2001,2266933.51343454,32,252.8057579360885,304658.41347471287,2819.5042577066492,9274.149101270232,443,0,0,375.2118267416954,0,2176.422471889673,0,0,0,0,75,0
2870,2002,2231471.210720055,32,198.21020855085052,340217.8918517656,2981.1133305964618,9124.959915197818,412,0,0,415.2118267416954,0,2171.422471889673,0,0,0,0,16,0
2870,2003,2232669.412605583,32,199.56617380116776,339356.8523790736,2993.9727028645434,9113.582164843,374,0,0,130.2118267416954,0,2170.422471889673,0,0,0,0,0,0
2870,2004,2232759.939986537,32,194.1955453175743,339299.07337616826,2986.528916639611,9137.648201503223,355,0,0,86.2118267416954,0,2171.422471889673,0,0,0,0,18,0
2870,2005,2241496.767414174,36,194.35628196336447,330610.32856749225,2953.069287793042,9132.864474743037,357,0,0,68.2118267416954,0,2173.422471889673,0,0,0,0,18,0
2870,2006,2249433.254006319,41,173.52133249605285,322672.96157060127,2967.20330530489,9105.744083517158,371,0,0,87.91355466842651,0,2170.422471889673,0,0,0,0,17,0
2870,2007,2255465.34328748,41,179.1228688805696,316529.1808144827,2875.243073820292,9169.44721022471,400,0,0,132.26059801899828,0,2169.422471889673,0,0,0,0,79,0
2870,2008,2255850.4465873716,38,152.4895846539276,315737.77780459216,2978.788507986562,9139.381178315161,419,0,0,456.71418998774607,0,2170.422471889673,31,0,0,0,66,0
2870,2009,2253240.4947428587,41,134.9275810762807,318170.6674000195,2920.900679871348,9170.388268173105,428,0,0,683.2191809084543,0,2174.422471889673,76,0,0,0,0,0
2870,2010,2252721.885770014,42,176.52009412675224,318627.31737286365,2879.698278813997,9166.548904671698,472,0,0,666.6274324172919,0,2176.422471889673,77,0,0,0,34,0
2870,2011,2253348.9535030453,42,154.98581399489194,317864.16057766916,2855.024597507575,9229.03019811715,524,0,1,462.4431625737052,0,2178.422471889673,180,0,0,0,200,0
